trues,TDIformer,iTransformer,TimesNet,Informer
-0.63138324,-0.76406145,-0.69025624,-0.63634086,-0.0035229046
-0.5621663,-0.7185832,-0.64962655,-0.6210201,0.036376417
-0.5621663,-0.7104939,-0.6349143,-0.6263242,0.08689949
-0.54486203,-0.6990116,-0.610132,-0.61078715,0.16004473
-0.5621663,-0.6943895,-0.6072349,-0.57466125,0.18447515
-0.40642807,-0.68694395,-0.6073947,-0.59151334,0.21907035
-0.45257273,-0.6849493,-0.59480023,-0.5572995,0.23698436
-0.37758768,-0.61136436,-0.5761915,-0.54912794,0.30664483
-0.41219616,-0.6071675,-0.5553818,-0.52082384,0.27290937
-0.52178967,-0.57487273,-0.5419425,-0.49531943,0.30806953
-0.4237323,-0.5000477,-0.52578986,-0.49950764,0.31107196
-0.44680464,-0.47567886,-0.5068706,-0.4541992,0.33426067
-0.5852386,-0.4459186,-0.49703687,-0.5114236,0.40064415
-0.48718122,-0.41720515,-0.49727678,-0.507227,0.40240157
-0.2737622,-0.4237089,-0.48368436,-0.5403667,0.43035457
-0.24492179,-0.39518332,-0.4720767,-0.5261428,0.2212147
-0.39489192,-0.36666065,-0.44176406,-0.5194833,0.28050292
-0.1814729,-0.34200984,-0.45395342,-0.543906,0.27030703
-0.014198544,-0.4405289,-0.4569909,-0.540091,0.329796
0.06078651,-0.41601884,-0.43258384,-0.5481489,0.57522976
0.20498854,-0.36056906,-0.40120298,-0.5384531,0.5882128
-0.05457511,-0.34594634,-0.36872786,-0.4964072,0.56837434
0.11269924,-0.2664178,-0.34343114,-0.48138866,0.33289644
0.31458208,-0.24360058,-0.3049972,-0.46751872,0.34716037
0.19922046,-0.26958746,-0.27073526,-0.49103624,0.32252935
0.33188632,-0.12962903,-0.21653146,-0.4366197,0.34254146
-0.014198544,-0.14396663,-0.17087388,-0.40310222,0.34246266
-0.0891836,-0.09217493,-0.15791397,-0.3002076,0.34598026
0.30304593,-0.06278986,-0.14642556,-0.3568539,0.35020968
0.40687138,-0.14908336,-0.12215756,-0.31993333,0.36846498
0.9894476,-0.119118094,-0.07721034,-0.292904,0.5602313
0.40687138,-0.12266396,0.017611086,-0.2380104,0.37838212
0.8164052,0.09313598,0.06918123,-0.09974006,0.38585088
0.52800107,0.089186475,0.13198537,-0.07494895,0.4081441
0.2799736,0.11130396,0.16764873,0.056317836,0.3291018
0.90869445,0.112511426,0.17301199,0.06848806,0.4171802
1.1509539,0.15093648,0.25241593,0.168692,0.39503488
0.9548391,0.31402484,0.3692973,0.3031135,0.4071745
1.300924,0.41596478,0.45621985,0.23748279,0.41472682
1.3355324,0.46364826,0.5117706,0.31290838,0.32456738
1.7912109,0.5476039,0.60318965,0.37169313,0.33177805
1.9238768,0.67397356,0.75177467,0.4806426,0.3369102
1.2778517,0.8566976,0.9284711,0.60618925,0.34570384
1.3239963,0.9650083,1.0142338,0.7715156,0.35226503
1.4797345,1.0296049,1.0939077,0.85050356,0.36270288
1.4739665,1.0797752,1.1598467,0.820835,0.45772216
1.6758493,1.2989012,1.2952857,0.88595575,0.468718
2.1546,1.3886415,1.4005706,0.8175969,0.37922838
2.1430638,1.5493195,1.5420794,0.96508366,0.38302442
2.016166,1.6975774,1.6731758,1.0358534,0.40933275
1.9238768,1.7907685,1.8080235,1.148126,0.39169967
1.7046896,1.9197726,1.9208614,1.1903061,0.36433274
1.4566622,1.972165,1.9961323,1.2781465,0.34392017
1.8661959,2.2133007,2.1145608,1.3733035,0.33209947
1.9815576,2.2834563,2.1840775,1.3275355,0.32071415
1.7796748,2.450905,2.3120706,1.45752,0.29886428
1.5777919,2.5732489,2.4252143,1.4373627,0.35372844
1.6297046,2.5243783,2.4392705,1.5711777,0.24336028
1.3759091,2.504269,2.47373,1.6721766,0.22045168
1.9296448,2.5684128,2.5374908,1.6609589,0.20030501
2.4141636,2.3144758,2.5562606,1.8239379,0.2906211
2.9563632,2.3703222,2.6061635,2.0155761,0.27675974
2.4660764,2.6436496,2.7589211,2.1028106,0.15286383
2.368019,2.7552814,2.774678,2.1068285,0.10568054
2.8294656,2.8258092,2.79953,2.2292824,0.088801995
2.6794953,2.6492867,2.7572312,2.3636045,0.07021573
2.8236973,2.8264644,2.7532296,2.3132794,0.03837681
3.290912,2.9905517,2.723495,2.3914838,-0.0004754383
2.7660167,3.1442409,2.7429008,2.5489614,-0.031436503
3.4927948,3.12268,2.5953374,2.624895,-0.059870392
2.564134,3.035439,2.5583868,2.4878025,-0.08344868
2.4083955,3.0600753,2.4615462,2.6319447,-0.12866858
2.1949766,3.065504,2.3701499,2.737868,-0.14404008
2.1892085,2.9915142,2.2733786,2.7709055,-0.17491168
2.1372957,2.6109529,2.0674498,2.5367727,-0.20155957
2.2872658,2.4204865,1.88677,2.4206653,-0.25139683
2.1315277,2.0887728,1.7366847,2.4659386,-0.28943723
2.1315277,2.0533621,1.5876713,1.9952871,-0.33351088
2.1488318,1.6181161,1.2656561,1.575067,-0.37018704
2.3276424,1.5911139,1.163759,1.6608982,-0.416578
2.4141636,1.3597362,0.93768984,1.1615224,-0.45195854
1.2663155,1.175078,0.73469794,0.878129,-0.50305444
-0.048807032,0.8826254,0.51357853,0.738872,-0.5318692
0.22806087,0.8035861,0.31079197,0.46584246,-0.56193817
0.20498854,0.40639684,0.08894104,0.25252008,-0.5800991
0.2742055,0.33661926,0.053450704,-0.055390775,-0.6159439
0.31458208,0.18263018,-0.05278921,-0.12898976,-0.6377383
0.11269924,0.20273058,-0.037604988,-0.20815319,-0.66464627
-0.11225592,0.20606555,-0.069295526,-0.26691568,-0.6830546
-0.15840058,-0.022824854,-0.20786804,-0.3672796,-0.7069931
-0.05457511,-0.2635308,-0.3139032,-0.33833587,-0.72631466
-0.066111274,-0.3214209,-0.38645357,-0.4211864,-0.7474818
0.055018432,-0.36477685,-0.41130495,-0.430516,-0.7647511
-0.014198544,-0.4709876,-0.37528402,-0.48450464,-0.7871347
-0.2679941,-0.47829652,-0.42156553,-0.4795859,-0.80377126
-0.6717598,-0.41983053,-0.5197202,-0.37473,-0.82229954
-0.7698172,-0.52524924,-0.60274863,-0.36219323,-0.8346001
-0.93132347,-0.49884242,-0.635187,-0.48568362,-0.85158455
-0.9832362,-0.56781876,-0.7062465,-0.48630238,-0.86212337
-1.0063086,-0.60798645,-0.73312056,-0.48110032,-0.8756621
-0.97746813,-0.68357205,-0.7786498,-0.5227108,-0.88432443
-0.9832362,-0.72548354,-0.83026713,-0.56914,-0.8964912
-1.0178447,-0.8493643,-0.8905926,-0.48895502,-0.8406384
-1.0293808,-0.8406043,-0.8979498,-0.5622307,-0.8440505
-1.0697575,-0.8916583,-0.9243627,-0.6114375,-0.8477479
-1.110134,-0.91239166,-0.93694717,-0.55894905,-0.8504056
-1.1159021,-1.138643,-1.0099332,-0.62666994,-0.85326517
-1.0985978,-1.2198014,-1.0571187,-0.7783116,-0.85092586
-1.1159021,-1.4890654,-1.1482604,-0.8357581,-0.74428904
-1.1620467,-1.5768316,-1.1607366,-0.7746363,-0.85560405
-1.179351,-1.4606509,-1.0937896,-0.874048,-0.74993896
-1.1389744,-1.3010156,-1.109766,-0.9345905,-0.7490857
-1.1447425,-1.1248056,-1.0752604,-0.9406589,-0.83451045
-1.1216701,-1.3692093,-1.117043,-0.88004714,-0.7449918
-1.1678149,-1.5465401,-1.2368491,-0.92177826,-0.8212862
-1.536972,-1.5998812,-1.2288976,-0.9090199,-0.8643223
-1.1447425,-1.5691531,-1.2191981,-1.0007565,-0.85846025
-1.1389744,-1.5837532,-1.2459254,-0.9759522,-0.857476
-1.1159021,-1.4320966,-1.2548528,-1.0378258,-0.85543287
-1.1332064,-1.19935,-1.1980058,-1.0486864,-0.8481709
-1.1620467,-1.1905127,-1.2030735,-1.1117957,-0.9023747
-1.2370318,-1.385321,-1.2801492,-1.1679077,-0.8458079
-1.254336,-1.5532539,-1.3178092,-1.2514598,-0.89538723
-1.2831764,-1.4433382,-1.3547561,-1.1649109,-0.88967896
-1.2947125,-1.1206944,-1.3194749,-1.1924219,-0.88555235
-1.2774084,-1.1111759,-1.3105688,-1.2176793,-0.8780219
-1.2716403,-0.9907305,-1.3086437,-1.16437,-0.7266196
-1.2947125,-1.1124322,-1.2771907,-1.1238967,-0.72189033
-1.3062488,-1.1506459,-1.2339599,-1.1836966,-0.65617466
-1.2601041,-1.3801541,-1.1942708,-1.3129702,-0.85373265
-1.2370318,-1.5429716,-1.0855961,-1.3394053,-0.7011343
-1.2601041,-1.4781529,-1.0720391,-1.2920699,-0.8192948
-1.2716403,-1.5626756,-1.0906498,-1.3675172,-0.6995653
-1.2658721,-1.5159266,-1.0505024,-1.2987044,-0.82343745
-1.2831764,-1.4959012,-1.0766972,-1.2866881,-0.82039356
-1.3004807,-1.4448721,-1.0773789,-1.3200705,-0.82047653
-1.2947125,-1.4292084,-1.1024098,-1.3642527,-0.81917924
-1.2485679,-1.6515908,-1.1127236,-1.2550147,-0.815657
-1.2197275,-1.7879742,-1.2469643,-1.3326854,-0.8142952
-1.2197275,-1.70768,-1.1961359,-1.587732,-0.8103741
-1.2427999,-1.6439722,-1.1715764,-1.6561612,-0.8085373
-1.2312636,-1.4173311,-1.1185989,-1.4847231,-0.80361724
-1.1735829,-1.4272264,-1.1769563,-1.3105346,-0.8027686
-1.1562786,-1.1134075,-1.1682636,-1.4746594,-0.62362427
-1.1505105,-1.181005,-1.2200904,-1.2900348,-0.6209796
-1.1389744,-1.2577065,-1.31415,-1.2832139,-0.6171858
-1.1389744,-1.4861587,-1.4738498,-1.2779617,-0.6129803
-1.1389744,-1.1390532,-1.4831276,-1.3110157,-0.7549039
-1.1389744,-1.2109227,-1.5345918,-1.3591373,-0.7491133
-1.1159021,-1.0229493,-1.4525726,-1.2912141,-0.6964506
-1.110134,-1.1384522,-1.5012683,-1.3293544,-0.7271426
-1.0985978,-1.2186835,-1.4706151,-1.2180384,-0.7142629
-1.0812936,-1.2939456,-1.5201786,-1.0549967,-0.69689786
-1.0582212,-1.1863326,-1.4684944,-1.2130976,-0.677995
-1.040917,-1.255517,-1.3796995,-1.2146081,-0.6069331
-1.0005405,-1.1319089,-1.2711759,-1.0821403,-0.6701219
-0.9370915,-1.0791819,-1.1452043,-1.0610287,-0.66166425
-0.90248305,-1.0122291,-1.0739806,-1.0139483,-0.6580741
-0.8621065,-0.9326083,-1.0134193,-0.88354766,-0.627016
-0.81596184,-0.8707894,-0.8899154,-0.97681165,-0.3711439
-0.7755853,-0.77138907,-0.75046307,-0.6623578,-0.416252
-0.7352087,-0.72206736,-0.6903,-0.54666436,-0.3877652
-0.70636827,-0.80522156,-0.638744,-0.4701941,-0.52592856
-0.69483215,-0.64211315,-0.5098352,-0.37581196,-0.5324192
-0.66022366,-0.6880978,-0.54340297,-0.34953275,-0.27351627
-0.65445554,-0.7277727,-0.49072933,-0.30515695,-0.41627228
-0.614079,-0.806545,-0.43429643,-0.30903816,-0.21127662
-0.38335574,-0.5980562,-0.3596756,-0.005550146,-0.36505508
-0.29106644,-0.57777536,-0.28856927,-0.2213411,-0.23085152
-0.30260262,-0.58636934,-0.2063098,-0.18109801,-0.19267173
-0.28529838,-0.6338452,-0.15926662,-0.1172359,-0.15466076
-0.34297916,-0.65924895,-0.10524541,-0.06869042,-0.122455746
-0.41796422,-0.53107774,-0.07550883,-0.0068941712,-0.081526235
-0.38335574,-0.46751323,-0.06554192,0.021894157,0.111344635
-0.37758768,-0.4432392,-0.07316679,-0.045732915,0.0004873406
-0.38912383,-0.35371032,-0.119435966,-0.110538006,0.024825303
-0.29683453,-0.33500385,-0.18923932,-0.052092433,0.1741661
-0.17570482,-0.49188775,-0.31197327,-0.12170845,0.08024778
-0.031502787,-0.58684814,-0.33409262,-0.17068577,0.11355096
0.037714187,-0.54189825,-0.2892903,-0.12508672,0.06348093
0.2511332,-0.42774892,-0.228033,-0.09910077,0.058572523
0.76449245,-0.34039682,-0.1659429,-0.043372393,0.1993845
1.2547793,-0.19354531,-0.084129155,-0.016036332,0.08878386
0.91446257,0.009346321,0.037058353,0.08684039,0.22309852
0.41263947,0.16909993,0.13997453,0.1491617,0.24005902
0.23382895,0.25609997,0.20171499,0.23143709,0.2527498
0.2799736,0.3049286,0.28395498,0.25251615,0.27314195
1.0067519,0.36323175,0.35299015,0.2559538,0.28497717
1.2605474,0.5633464,0.47085392,0.33641863,0.2924237
0.72411585,0.6607286,0.5862695,0.4064027,0.30554238
1.658545,0.805768,0.68055356,0.48031187,0.32305086
1.6124004,0.94907594,0.8082377,0.56549263,0.33909956
2.1199915,1.0966201,0.9560798,0.67943245,0.35097894
1.58356,1.2844833,1.1389066,0.9248587,0.36663166
1.3239963,1.4580228,1.3103542,0.9756081,0.37824264
1.5431834,1.5137358,1.4368259,1.1117706,0.3826805
2.4026275,1.6228769,1.5248297,1.1574972,0.3856562
2.0969193,1.7713007,1.6610515,1.2348931,0.4022031
2.3045702,1.78053,1.7975512,1.3092717,0.40951717
2.927523,1.9510294,1.9626261,1.3719019,0.4207289
2.9678996,2.3328958,2.1817982,1.5672257,0.42224458
3.1697824,2.3819132,2.3383567,1.7311218,0.4377468
3.4005055,2.5413337,2.5000715,1.8418661,0.4434501
3.3370566,2.6732938,2.6660843,1.967214,0.4458761
3.5158672,2.744115,2.8345559,2.24626,0.45214012
3.792735,2.92295,2.9883635,2.263991,0.41274408
3.4120417,3.1431973,3.180478,2.4654388,0.41064113
3.14671,3.1871731,3.2735815,2.5882177,0.3921154
3.3312886,3.3656058,3.4022052,2.7118218,0.38352233
3.3774333,3.4586763,3.4045796,2.8100758,0.39558488
4.3349347,3.6183548,3.4674695,2.7939694,0.44585374
4.9002066,3.563518,3.6658401,2.973391,0.37050095
4.9463515,3.6808443,3.8028278,3.0586152,0.294591
4.1849647,3.949433,3.9200807,3.1928062,0.23559824
4.058067,4.1870465,3.954023,3.0525258,0.2723663
3.6658373,4.0579195,3.8317637,3.174811,0.35084122
3.8965607,3.9613094,3.711123,3.3252788,0.26138452
4.1734285,3.935546,3.6030078,3.4948773,0.1562833
4.16766,3.9236429,3.536193,3.5382116,0.107704446
4.329167,4.118703,3.5049486,3.4441357,0.123692274
4.1503563,4.036605,3.4203074,3.4501238,0.09601097
3.6543012,3.652529,3.1708932,3.627616,0.060441524
3.221695,3.7155542,3.1016624,3.807839,-0.0019967575
2.9678996,3.4992456,2.887155,3.8170524,-0.062421083
2.4430041,3.463943,2.728553,3.532875,-0.035306513
1.9815576,2.7755094,2.4869628,2.9056973,-0.12514782
1.6412408,2.6118078,2.262403,2.969531,-0.16917956
0.75872433,2.358261,1.8967948,2.5263858,-0.21021503
1.093273,1.7616817,1.6885847,2.7624202,-0.24660566
0.6202904,1.4747245,1.3630419,2.2152126,-0.2849789
0.51646495,1.3702154,1.1604218,1.4121795,-0.32203013
0.1876843,1.4306949,0.9351219,1.3637344,-0.35571104
0.14153965,1.2661378,0.7673617,1.2024701,-0.39647597
0.055018432,0.811993,0.4860187,0.49077317,-0.4248713
-0.048807032,0.5656514,0.30174208,0.29222298,-0.45632407
-0.2795303,0.6280797,0.1303891,0.020428479,-0.4762527
-0.44680464,0.41345692,0.019552588,-0.2868867,-0.50519377
-0.6429194,0.2788925,-0.11476481,-0.6166116,-0.53864765
-0.6429194,0.06930405,-0.24982274,-0.6853218,-0.57372683
-0.7640491,-0.18191409,-0.41610003,-0.7242577,-0.61034733
-0.8621065,-0.35763034,-0.62165177,-0.7813617,-0.6452859
-0.9140192,-0.6451864,-0.8334373,-0.87079775,-0.67723686
-0.9543958,-0.8171667,-0.9922427,-1.1813027,-0.7134149
-1.0524532,-0.9785176,-1.0995119,-1.2654543,-0.556545
-1.0985978,-1.0994585,-1.2024662,-1.3700137,-0.587905
-1.1159021,-1.3601278,-1.3467834,-1.2190201,-0.70877963
-1.1447425,-1.2740036,-1.3692975,-1.1687839,-0.73570824
-1.1562786,-1.3873265,-1.4961407,-1.3860848,-0.64821863
-1.1562786,-1.4624367,-1.6088917,-1.4993861,-0.6655286
-1.0870616,-1.6459432,-1.6786938,-1.4329407,-0.6813624
-1.0697575,-1.5039845,-1.78171,-1.3201007,-0.69667697
-1.0582212,-1.4260683,-1.8015479,-1.2680448,-0.82501423
-1.0639893,-1.2868503,-1.7136649,-1.226606,-0.7123613
-1.0466851,-1.5721307,-1.7886481,-1.3185878,-0.7157997
-1.0639893,-1.6853232,-1.8116534,-1.2704787,-0.7182203
-1.0928297,-1.7739056,-1.8473884,-1.2305373,-0.7179243
-1.0812936,-1.9355197,-1.8054261,-1.2396412,-0.7165003
-1.0582212,-2.1114457,-1.8657347,-1.3553208,-0.71186364
-1.035149,-2.1270263,-1.8817403,-1.5157561,-0.71212816
-1.0697575,-2.2175345,-1.9362133,-1.6043923,-0.8630651
-1.1332064,-2.0677984,-1.8650435,-1.7868716,-0.8612166
-1.1332064,-2.0309,-1.8699504,-1.9044541,-0.85534525
-1.1447425,-1.960098,-1.8344682,-1.6870314,-0.84885365
-1.1678149,-2.2421403,-1.8881174,-1.5135018,-0.67824614
-1.1562786,-2.1965728,-1.8727539,-1.5500257,-0.83392316
-1.110134,-1.9105332,-1.8950871,-1.5406567,-0.65736604
-1.0639893,-1.9956399,-1.835638,-1.5842161,-0.6993195
-1.0293808,-2.1630523,-1.8582132,-1.568084,-0.6249274
-1.0466851,-2.1872864,-1.8591349,-1.7348101,-0.6701294
-0.98900425,-2.322075,-1.9560671,-1.7316201,-0.65560687
-0.9947724,-1.852963,-1.8864204,-1.9962367,-0.6430285
-1.0755255,-1.9239569,-1.8588464,-1.6385007,-0.6272299
-1.0928297,-1.6514138,-1.7501221,-1.5054455,-0.525592
-1.1332064,-1.8060979,-1.75224,-1.4258616,-0.5517242
-1.1678149,-1.3851943,-1.5668468,-1.5029163,-0.5430873
-1.2024233,-1.3863133,-1.546545,-1.5782037,-0.51362926
-1.2254956,-1.0133744,-1.4457796,-1.4139521,-0.5068528
-1.2658721,-1.1298503,-1.4787676,-1.5043099,-0.49679187
-1.2370318,-1.1728776,-1.5734041,-1.586241,-0.5601953
-1.2601041,-1.1219336,-1.5045688,-1.4492059,-0.54266286
-1.2947125,-1.3178139,-1.562826,-1.7817258,-0.5301892
-1.3408573,-1.2504275,-1.5312896,-1.559448,-0.5133397
-1.3696977,-1.0111281,-1.327923,-1.3497722,-0.50604457
-1.323553,-1.0720568,-1.3030028,-1.7022595,-0.30454895
-1.2889445,-1.0078382,-1.2241417,-1.6550754,-0.2531659
-1.3350892,-0.98742825,-1.2562872,-1.7659916,-0.39111766
-1.2254956,-0.8646411,-1.2224555,-1.5477861,-0.5522101
-1.2427999,-0.99696606,-1.2873333,-1.531786,-0.5369911
-1.1332064,-0.9669812,-1.2476976,-1.7765305,-0.5231357
-1.0005405,-1.1867229,-1.2493277,-1.9109092,-0.44252416
-1.0005405,-1.1486963,-1.189645,-1.4848508,-0.31309348
-0.9255554,-0.90486264,-1.062988,-1.438458,-0.34776023
-0.827498,-0.84870774,-0.96231943,-1.097122,-0.33004653
-0.7986576,-0.8459379,-0.85265964,-0.61788243,-0.15056472
-0.7352087,-0.62960094,-0.6723144,-0.845032,-0.056063697
-0.59677476,-0.7206234,-0.58864003,-0.10529661,-0.23906834
-0.54486203,-0.7761202,-0.51769876,0.2969339,-0.27439156
-0.46410888,-0.95925623,-0.44829974,0.7880722,-0.25987056
-0.40065998,-0.9461189,-0.38357693,0.5632032,-0.19821554
-0.46410888,-0.9321698,-0.4340179,1.3116398,-0.2226772
-0.41219616,-0.6617509,-0.37806943,1.7618208,-0.23780058
-0.4237323,-0.7926345,-0.35385382,1.3084192,-0.32700747
-0.41219616,-0.7594356,-0.29335436,2.0649996,-0.25174192
-0.38912383,-0.6391499,-0.26103982,2.0966978,-0.32499918
-0.3660515,-0.54699284,-0.13576528,2.3355138,-0.24920824
-0.37758768,-0.54648906,-0.06564604,2.2055252,-0.2334499
-0.34297916,-0.411138,0.18783161,2.3568628,-0.2221047
-0.31990686,-0.3775022,0.25173837,2.28163,-0.0586584
-0.31990686,-0.27526933,0.33281812,2.0748212,-0.031732008
-0.29106644,-0.35960895,0.3311054,2.209507,-0.13479751
-0.2795303,-0.31047255,0.40577844,1.6418962,-0.10272093
-0.22761755,-0.27383858,0.47035936,1.5628902,-0.1530478
-0.19877714,-0.07504931,0.56572247,1.4773246,-0.04346542
-0.18724099,-0.11391157,0.62704957,1.3949047,-0.023783686
-0.14109634,0.023292542,0.6466396,1.1260601,0.037783474
-0.2160814,0.09917778,0.62982476,1.0084735,-0.16296938
-0.2737622,0.06481993,0.5658537,0.75301397,-0.15586671
-0.22184947,-0.0066159666,0.4922551,0.79201806,-0.1320898
-0.1814729,0.020713687,0.42430347,0.7281634,-0.12086744
-0.16993673,-0.03403279,0.32895136,0.565712,-0.10093014
-0.15263249,-0.006326109,0.28988296,0.43338728,-0.092813574
-0.14109634,-0.031724155,0.21085167,0.33004123,-0.07431026
-0.048807032,0.0036724508,0.18353331,0.24773663,-0.009870434
0.08385884,-0.06687339,0.14528388,0.19413292,0.0055634137
0.014641862,0.06492084,0.16779304,0.21336383,0.0029651579
-0.07764744,0.10082173,0.15604615,0.096280694,0.0066247117
-0.07764744,0.14131494,0.15218186,0.0769099,0.0054241996
-0.07187936,0.13742113,0.17692423,0.07575166,0.011689259
-0.03727087,0.2001134,0.22150701,0.07532048,0.0066158306
-0.04303895,0.27355838,0.26156318,0.106942296,0.009843824
-0.008430462,0.31747615,0.3203982,0.1366033,0.011801345
0.026178025,0.33080006,0.36851394,0.03931862,0.020033417
0.13000348,0.37250137,0.3939253,0.06282294,0.01888786
0.17038006,0.380094,0.40476167,0.029163301,0.024906201
0.1876843,0.4061981,0.45171863,0.17225951,0.10673404
0.23959704,0.43861955,0.4892888,0.21067464,0.10778174
0.29727784,0.45388716,0.5014955,0.2646188,0.065164596
0.30881402,0.4324863,0.5427142,0.2112329,0.15103535
0.24536511,0.49436724,0.575186,0.20341629,0.05312647
0.17038006,0.41894692,0.5696157,0.23766446,0.33636227
0.21075663,0.4005453,0.5414303,0.23173392,0.31664082
0.24536511,0.41282493,0.51987696,0.22714037,0.29428998
0.26266935,0.40736717,0.4953091,0.27503705,0.31043732
0.31458208,0.34822676,0.46177453,0.28747904,0.26945356
0.32611826,0.35481235,0.43952012,0.2434454,0.26228026
0.45878413,0.38704556,0.40400213,0.36524397,0.25882635
0.52800107,0.4011331,0.39900923,0.31957167,0.23675174
0.52800107,0.43430197,0.37554002,0.22469574,0.2338892
0.44724795,0.44471928,0.35717726,0.12911564,0.22686198
0.48185644,0.4759294,0.3366428,0.10352993,0.23041895
0.60298616,0.5182158,0.32812494,0.14802164,0.22185028
0.735652,0.52478004,0.3314424,0.15916839,0.22215095
0.7933328,0.51224536,0.33272004,0.32239747,0.19874516
0.8279413,0.567376,0.33737767,0.45725924,0.19227615
0.84524554,0.59578955,0.35332283,0.49603525,0.17759472
0.8683179,0.58163804,0.34098715,0.48245358,0.16650715
0.9663753,0.55347794,0.34884226,0.3859179,0.15869673
1.1682581,0.52085406,0.36719412,0.281094,0.13488421
1.2201709,0.5973313,0.42743847,0.2368215,-0.063474625
1.3297644,0.68551177,0.5011857,0.22641766,-0.080497056
1.3355324,0.74209726,0.5702743,0.3473804,-0.21793368
1.3413006,0.81803185,0.6441475,0.43180153,-0.20828599
1.2259389,0.93833065,0.69339806,0.51167893,-0.26446307
1.0528965,0.9823177,0.70143116,0.57113075,-0.2768677
0.7702605,1.05368,0.6924928,0.52924436,-0.26896468
0.6837393,1.0484715,0.6458386,0.5475069,-0.286292
0.63759464,0.97200775,0.58016723,0.3323943,-0.3057183
0.55107343,0.8569126,0.53004736,0.02013883,-0.19249552
0.5106968,0.75406224,0.48823315,-0.2050308,-0.20620078
0.47032028,0.7154963,0.4311317,-0.3331291,-0.0659211
0.29150978,0.66456765,0.4188382,-0.34686396,-0.044196934
0.19345239,0.58557993,0.35635167,-0.24045005,-0.33218887
0.18191622,0.4362725,0.303519,-0.5599283,-0.35374764
0.22229278,0.3506721,0.22670342,-0.51693404,-0.32489952
0.21075663,0.25921005,0.17507532,-0.51055914,-0.28210172
0.19922046,0.24919264,0.14677149,-0.4843981,-0.13209976
0.13577157,0.168814,0.109403804,-0.48989236,-0.30724403
0.04925035,0.120872274,0.09610844,-0.5638918,-0.23402217
-0.014198544,0.10274243,0.073272474,-0.48925838,-0.32868463
-0.025734706,0.04726488,0.04596501,-0.4441733,-0.23560606
0.026178025,-0.007579781,-0.014275532,-0.43160117,-0.24444534
0.095395,-0.023194611,-0.04774625,-0.45241502,-0.39573863
0.055018432,-0.07276274,-0.0713457,-0.43677127,-0.40621975
-0.07764744,-0.07681176,-0.09585064,-0.48751324,-0.4427891
-0.15840058,-0.038650826,-0.107793674,-0.39724872,-0.3744637
-0.12379209,-0.122391604,-0.13156295,-0.34951234,-0.4488754
-0.0891836,-0.1304647,-0.14510867,-0.33731514,-0.45037892
-0.019966625,-0.13571855,-0.15394421,-0.30666757,-0.47221217
-0.019966625,-0.16408566,-0.18900447,-0.2957914,-0.5106822
-0.048807032,-0.17983977,-0.22774522,-0.23374526,-0.3793129
-0.100719765,-0.22996923,-0.27169934,-0.22884247,-0.43663874
-0.2160814,-0.2647249,-0.30005252,-0.21245861,-0.24808712
-0.34297916,-0.2902586,-0.32101414,-0.18327406,-0.47948602
-0.38335574,-0.2662062,-0.3413201,-0.23314618,-0.48174107
-0.34874725,-0.28099704,-0.3717874,-0.25510842,-0.4853449
-0.41796422,-0.32686284,-0.40282625,-0.24710183,-0.49083653
-0.4237323,-0.3850191,-0.44194168,-0.27615145,-0.49532923
-0.41219616,-0.43778726,-0.4767158,-0.3226351,-0.5526696
-0.3718196,-0.5418974,-0.5000784,-0.2917044,-0.48835987
-0.30837068,-0.56498075,-0.51824105,-0.31549117,-0.5578363
-0.25645795,-0.60712326,-0.5316457,-0.3142609,-0.5613157
-0.24492179,-0.5834872,-0.5251474,-0.3308974,-0.5633181
-0.2160814,-0.5736007,-0.54122996,-0.3578034,-0.5657226
-0.1814729,-0.59564626,-0.5647359,-0.35246694,-0.5059721
-0.19300906,-0.66979635,-0.5824993,-0.3798219,-0.5083107
-0.22184947,-0.646064,-0.5742901,-0.3580423,-0.50736
-0.29683453,-0.589685,-0.5572778,-0.3799486,-0.50934047
-0.29683453,-0.5846283,-0.5488937,-0.38594288,-0.53698105
-0.28529838,-0.6409642,-0.5429094,-0.3972991,-0.53729355
-0.36028343,-0.66471195,-0.5361074,-0.40760982,-0.5377367
-0.3660515,-0.65863234,-0.5387704,-0.42203522,-0.4364835
-0.34874725,-0.68428093,-0.54608864,-0.4186911,-0.31767708
-0.32567492,-0.71157914,-0.54179054,-0.4125749,-0.4102182
-0.5044854,-0.6925261,-0.54087585,-0.43548965,-0.405431
-0.5794705,-0.6999853,-0.5393147,-0.43542278,-0.36034283
-0.57370245,-0.68912554,-0.54046106,-0.4274801,-0.2852882
-0.60831094,-0.72372246,-0.5465166,-0.4521399,-0.20712528
-0.5506301,-0.7217232,-0.54678035,-0.45179304,-0.29160938
-0.52178967,-0.7381279,-0.5535975,-0.4747861,-0.21105725
-0.32567492,-0.7623103,-0.5618644,-0.5193883,-0.22398046
-0.22761755,-0.78077334,-0.5676355,-0.46316904,-0.2884995
-0.18724099,-0.71499527,-0.5723331,-0.4039252,-0.24910186
-0.25645795,-0.6866003,-0.56563497,-0.45505026,-0.24651477
-0.29106644,-0.6185359,-0.55059904,-0.47011077,-0.24450797
-0.23338564,-0.50445276,-0.51711917,-0.4040173,-0.24507834
-0.2679941,-0.4149036,-0.4787647,-0.40398663,-0.24129242
-0.4237323,-0.32871783,-0.44927734,-0.3887822,-0.23799592
