trues,TDIformer,iTransformer,TimesNet,Informer
2.3412628,2.5087383,2.3958046,2.422388,1.367836
2.339111,2.4930434,2.373693,2.417263,1.3661075
2.3187177,2.4409707,2.3106992,2.3495283,1.3655646
2.297012,2.4286232,2.238162,2.3858519,1.3636814
2.2437243,2.4281838,2.2189271,2.4452956,1.3622408
2.2845955,2.416502,2.1611567,2.4569974,1.361186
2.280355,2.3606305,2.1800675,2.4874485,1.3601385
2.280355,2.3419178,2.2112966,2.4977922,1.3580967
2.2831783,2.3346772,2.2235293,2.5369418,1.3572699
2.2553117,2.241851,2.2257943,2.496798,1.3556786
2.2528558,2.222336,2.230208,2.482001,1.3539985
2.2258706,2.25852,2.242343,2.397049,1.352396
2.250746,2.2130175,2.2270014,2.3482938,1.3508329
2.2154167,2.2206657,2.225543,2.4026663,1.3495245
2.2154167,2.229864,2.2210972,2.3783658,1.3471217
2.2838922,2.2122757,2.2093947,2.3101926,1.3447219
2.3044746,2.183856,2.2116394,2.24097,1.3438511
2.2938108,2.1992579,2.2112684,2.245052,1.3421279
2.2729344,2.2108126,2.22185,2.2537367,1.3409313
2.37041,2.209984,2.2156403,2.252395,1.3391312
2.348442,2.291452,2.2234101,2.2680502,1.3392358
2.348442,2.3558288,2.2281642,2.3004057,1.3381531
2.359956,2.364462,2.2445226,2.30141,1.3368338
2.358875,2.359389,2.2691796,2.2649841,1.3354722
2.360313,2.4064164,2.315544,2.2766922,1.334077
2.323,2.4331412,2.3237011,2.2489557,1.3319187
2.3617508,2.4266176,2.3444324,2.2677295,1.3310899
2.3801713,2.4728475,2.3985968,2.337696,1.3304867
2.3801713,2.4809163,2.4178154,2.378362,1.3287984
2.438833,2.4714227,2.428955,2.4170196,1.3273182
2.471979,2.4515905,2.4348059,2.420542,1.3270211
2.4256501,2.4721794,2.446334,2.4702036,1.3259304
2.3979409,2.451059,2.4416993,2.4226377,1.3246328
2.3362458,2.4590487,2.44333,2.4385726,1.324415
2.3326561,2.4615242,2.4407518,2.506831,1.3233547
2.3326561,2.4660866,2.442663,2.4675782,1.321963
2.3358784,2.4177048,2.4325469,2.450035,1.3206731
2.3924935,2.4150014,2.428691,2.356532,1.3193294
2.3856082,2.3924465,2.4300895,2.3861146,1.3181217
2.3979409,2.3534288,2.4259145,2.3280268,1.3168255
2.3212156,2.3476007,2.420284,2.397413,1.3158108
2.2845955,2.3595889,2.410983,2.3857632,1.3134797
2.2845955,2.3791885,2.4073002,2.4296033,1.3115591
2.3069623,2.3474245,2.396749,2.351161,1.3087214
2.326579,2.3832197,2.4003022,2.2713346,1.3072588
2.350237,2.3393488,2.3856857,2.305581,1.3060396
2.2077549,2.303078,2.3829236,2.3073716,1.3051339
2.154194,2.3299835,2.3624027,2.3199258,1.3038136
2.1514442,2.2647364,2.2309446,2.32793,1.3032933
2.1514442,2.2313986,2.231158,2.336304,1.301836
2.175186,2.229043,2.2275155,2.3356936,1.3000044
2.2634041,2.2423568,2.2235541,2.2709622,1.2993826
2.2743409,2.2664702,2.2169044,2.2454076,1.2980984
2.3452094,2.333194,2.220772,2.254377,1.2976755
2.3549075,2.326743,2.2140024,2.280346,1.2971449
2.3715017,2.388905,2.2200942,2.3161976,1.2972568
2.3715017,2.3939373,2.2396173,2.334261,1.296462
2.348442,2.4170027,2.265488,2.3432708,1.2952873
2.413968,2.4088914,2.2712967,2.3146436,1.2941211
2.393585,2.4157288,2.3911138,2.3296998,1.2924528
2.4146922,2.4023252,2.391682,2.3568351,1.2921783
2.4443433,2.4121861,2.404019,2.354526,1.2918376
2.448017,2.4311905,2.418851,2.3615086,1.2907895
2.448017,2.4418073,2.4250035,2.3604214,1.2912768
2.438833,2.4240098,2.423061,2.3576024,1.2915735
2.3837924,2.3884795,2.4244695,2.366831,1.2914758
2.3848839,2.3737085,2.424927,2.4810338,1.2902321
2.3606699,2.3155756,2.42501,2.4733787,1.2902334
2.3545506,2.318801,2.4238322,2.4517064,1.2894585
2.3559885,2.3077698,2.4158304,2.354023,1.2887013
2.3559885,2.3092632,2.4215574,2.428448,1.2878691
2.415427,2.3615441,2.4358625,2.4059079,1.2866606
2.4125092,2.3514183,2.4262195,2.4501774,1.2858213
2.3675237,2.3497617,2.4225652,2.4707966,1.2851845
2.455742,2.3514013,2.408155,2.484631,1.2855059
2.4690192,2.3639271,2.4169219,2.4757078,1.285927
2.4627426,2.3769848,2.4103994,2.4883995,1.2862953
2.4627426,2.4305391,2.4227004,2.5000613,1.2863855
2.4443433,2.4433014,2.426694,2.5124662,1.2855016
2.4572217,2.4568007,2.4349818,2.5147026,1.2860069
2.5005279,2.4270604,2.4440663,2.513563,1.2857726
2.5710185,2.4662962,2.4465208,2.517097,1.2863823
2.5397615,2.4499564,2.451939,2.5278358,1.2868885
2.552168,2.4781847,2.45751,2.540602,1.2878191
2.552168,2.4848204,2.45668,2.5506766,1.2884291
2.546521,2.4965668,2.4696639,2.5595648,1.288476
2.5630941,2.4850552,2.4676902,2.5637705,1.2886691
2.5736635,2.4705858,2.4712226,2.575909,1.2878746
2.6553428,2.483365,2.4780607,2.5849934,1.2886099
2.625398,2.4910424,2.4968991,2.602063,1.2895311
2.634204,2.4832182,2.505653,2.6140132,1.2905
2.634204,2.5057046,2.5122008,2.6259413,1.2918062
2.6630466,2.5307252,2.5232527,2.6377354,1.2921358
2.7275546,2.5364654,2.5346794,2.6506007,1.2923056
2.7201235,2.588836,2.5523708,2.6695993,1.2928574
2.631139,2.6189532,2.5648203,2.685574,1.2956512
2.6345923,2.5986595,2.56602,2.6943398,1.2967204
2.6234875,2.5489106,2.5682378,2.7045355,1.2979192
2.6234875,2.5610693,2.5743082,2.7126017,1.2991456
2.6284626,2.5455356,2.5820603,2.7210906,1.3002374
2.6491816,2.5923402,2.5879202,2.7268784,1.3021852
2.6909134,2.599185,2.5961256,2.734726,1.3030037
2.7672503,2.5844002,2.6128607,2.7449222,1.3042374
2.7448099,2.5682602,2.6262207,2.7592812,1.3063339
2.7546341,2.6276205,2.6352131,2.773069,1.3070773
2.7546341,2.6121776,2.6343648,2.7876737,1.3086802
2.7692235,2.6215305,2.6457233,2.7990298,1.3100624
2.7487354,2.692123,2.657941,2.8102055,1.3116268
2.6449518,2.7014008,2.6570776,2.8206038,1.3118452
2.6246316,2.7167563,2.6569345,2.8257732,1.3131633
2.668452,2.7329419,2.6571374,2.8274245,1.3145592
2.6897483,2.7347052,2.6572535,2.8325298,1.3156036
2.6897483,2.7155294,2.663668,2.8387032,1.3170844
2.6874182,2.719378,2.6717157,2.8442779,1.3184124
2.7684362,2.7146716,2.6741216,2.8491383,1.3208704
2.744411,2.6766598,2.684091,2.858973,1.3215758
2.7918,2.674293,2.6912332,2.8677719,1.3236395
2.7751536,2.7036295,2.7046492,2.879242,1.3249716
2.7862477,2.729717,2.7126372,2.8901234,1.3263042
2.7862477,2.7661123,2.7253387,2.9014664,1.3274778
2.7708082,2.790033,2.7359073,2.9127204,1.3291923
2.730294,2.7928762,2.7427857,2.919619,1.3304033
2.708809,2.794412,2.7466302,2.926452,1.3311558
2.6672976,2.7531412,2.7512915,2.9316676,1.3324583
2.6630466,2.7494063,2.757257,2.9368405,1.3331457
2.6603494,2.7083375,2.7608182,2.9410346,1.3344394
2.6603494,2.6457937,2.7628875,2.9437,1.3362046
2.6457179,2.6037927,2.756558,2.946258,1.3364013
2.68936,2.5729463,2.7556098,2.9456637,1.3374029
2.6715484,2.405982,2.7484393,2.9522767,1.33853
2.6514907,2.431353,2.7470872,2.9547482,1.3402555
2.6715484,2.3555431,2.7317474,2.956187,1.3410537
2.664978,2.3628845,2.716936,2.9600325,1.342086
2.6688404,2.362052,2.7084324,2.9626322,1.3423187
2.6185231,2.3491495,2.6984048,2.9662178,1.3431288
2.6434193,2.3555593,2.62905,2.963544,1.3437184
2.6998558,2.362841,2.6025636,2.9649653,1.3448641
2.7181714,2.4084232,2.6334965,2.9648178,1.3463148
2.760155,2.462112,2.6474252,2.963958,1.3480208
2.7577934,2.436656,2.697836,2.9667819,1.3491062
2.762128,2.4596562,2.7337215,2.9667573,1.3517315
2.7779245,2.4834874,2.7543712,2.9728522,1.3545604
2.8634033,2.511746,2.7591937,2.9741006,1.354829
2.7715955,2.5835955,2.8388107,2.9768214,1.3560357
2.7448099,2.5628135,2.879933,2.9748697,1.3583044
2.7037394,2.5930908,2.8650684,2.971116,1.3598204
2.7045267,2.5874248,2.8632245,2.9634674,1.3615588
2.7045267,2.6253784,2.8338184,2.9558132,1.3624338
2.7130911,2.5629506,2.817102,2.9534626,1.3626673
2.7275546,2.5248566,2.7914352,2.942238,1.3638884
2.7625165,2.59325,2.7908144,2.9466145,1.364914
2.7310812,2.5752609,2.777777,2.9455073,1.3665897
2.725592,2.6429324,2.7762787,2.9423223,1.3683277
2.717384,2.665008,2.7542577,2.9468153,1.3680681
2.7193468,2.6860728,2.7732925,2.94205,1.3700417
2.7220757,2.7005541,2.77982,2.9382777,1.371127
2.651879,2.643072,2.7854018,2.9070292,1.3726286
2.6388116,2.5595288,2.7579386,2.923997,1.3727986
2.6437972,2.5031261,2.7080297,2.8882046,1.3733838
2.6384232,2.4626167,2.5926855,2.8535972,1.3740492
2.636891,2.4784148,2.5329714,2.7093942,1.3747054
2.6288404,2.4557695,2.5102324,2.54589,1.3751936
2.6414986,2.450743,2.496194,2.79842,1.375995
2.6204333,2.456879,2.499717,2.7525172,1.3765188
2.5706406,2.4491754,2.514801,2.6640115,1.3770431
2.5435193,2.4491591,2.5273228,2.725652,1.378445
2.5782082,2.4662008,2.5391166,2.6594388,1.3797264
2.5812416,2.468762,2.548615,2.7537117,1.3806341
2.5812416,2.5160937,2.5610476,2.6872284,1.3818073
2.5333905,2.514375,2.5619695,2.803775,1.3824028
2.5079696,2.5349185,2.566645,2.6824665,1.3831526
2.4945767,2.53066,2.5620158,2.6763115,1.3831234
2.591097,2.5248108,2.5580385,2.642146,1.3838303
2.586542,2.513327,2.5589154,2.6832576,1.3846267
2.5857863,2.5493734,2.5642128,2.7671564,1.3852882
2.5857863,2.582437,2.565244,2.7408183,1.3848656
2.5732856,2.6051197,2.5711596,2.692503,1.3860735
2.5967965,2.5993268,2.5726523,2.6406198,1.386534
2.6468725,2.5864332,2.5776145,2.7127092,1.3865019
2.7731805,2.552514,2.5797207,2.7233865,1.3877898
2.7581818,2.6124058,2.5958893,2.698257,1.3896049
2.7569957,2.6711257,2.6122947,2.6375663,1.3906249
2.7569957,2.6985033,2.6442938,2.614089,1.3920025
2.7660642,2.659712,2.6484644,2.65914,1.3931682
2.7428367,2.6401854,2.6631105,2.6044083,1.3935965
2.7787118,2.6590772,2.6766005,2.707446,1.3940759
2.8033247,2.666233,2.7049024,2.637409,1.3959417
2.7914014,2.6447697,2.732148,2.7530982,1.3969306
2.7925873,2.645823,2.7458317,2.74222,1.397841
2.7925873,2.615422,2.7739785,2.7948043,1.3988327
2.806505,2.638006,2.7966602,2.8366191,1.3995235
2.7814932,2.6362863,2.8013988,2.7324345,1.4001753
2.82926,2.6288967,2.8016412,2.7359369,1.4002757
2.868242,2.6435335,2.8097107,2.7415411,1.4018497
2.8662267,2.6878462,2.814967,2.7419612,1.4033214
2.8763237,2.7005725,2.811045,2.7537587,1.4040765
2.8763237,2.6703718,2.8111942,2.7152617,1.4057899
2.8497167,2.6843507,2.8156946,2.836297,1.4066384
2.8791578,2.749839,2.8238535,2.7442098,1.4077094
2.8638022,2.7990515,2.8281462,2.7935328,1.4078355
2.8517213,2.8106105,2.8318722,2.815258,1.4093776
2.84048,2.8093004,2.8294325,2.7816005,1.4097553
2.8364708,2.7922137,2.835061,2.853188,1.4103886
2.8364708,2.7734506,2.8336148,2.8113384,1.4107553
2.8630044,2.7921727,2.8361268,2.8339067,1.4115868
2.8909025,2.7720947,2.833588,2.8309593,1.4123936
2.9006429,2.7873728,2.8455665,2.8832614,1.412394
2.9250982,2.7795315,2.8445954,2.8585649,1.4140948
2.9112227,2.8038726,2.8489287,2.8545012,1.4153675
2.9112227,2.7469492,2.8462758,2.9511404,1.4157777
2.9112227,2.739423,2.8478093,2.8888018,1.4139813
2.8969903,2.7674294,2.8555908,2.8992999,1.4156578
2.8630044,2.828406,2.858602,2.833341,1.4165117
2.8049095,2.7728794,2.8599515,2.850623,1.4168247
2.7949698,2.6797733,2.8556755,2.7623947,1.4174901
2.7838652,2.6686628,2.854261,2.9262555,1.4176399
2.7846525,2.7167752,2.8513074,2.82187,1.4197811
2.7945712,2.6925948,2.8484516,2.8329937,1.4198395
2.7846525,2.7051582,2.8571067,2.9144683,1.4210557
2.7573946,2.6973557,2.8475566,2.7902622,1.4213394
2.7802966,2.614331,2.8231096,2.813225,1.4218298
2.6734796,2.5878086,2.8144438,2.8258598,1.4229586
2.6391895,2.614933,2.7895644,2.8376987,1.4236163
2.6411102,2.586422,2.6673758,2.716538,1.424454
2.6411102,2.581942,2.6316628,2.6954727,1.4248985
2.6361246,2.5859783,2.6003911,2.8359501,1.4246963
2.5891974,2.5689557,2.5884418,2.76021,1.4249166
2.567618,2.5506852,2.5629787,2.7584143,1.425053
2.5797195,2.5537775,2.563867,2.7050846,1.4254023
2.5979404,2.5503612,2.5558586,2.7653599,1.4249979
2.604406,2.5553262,2.5488498,2.8780181,1.4257421
2.604406,2.5513797,2.542278,2.8537312,1.4257014
2.612026,2.5653815,2.5385292,2.7634838,1.4252973
2.5438864,2.5550616,2.5432,2.8518856,1.4258628
2.5585704,2.5660515,2.5520442,2.6832173,1.4250996
2.567618,2.549654,2.5275009,2.6170905,1.4259807
2.5525353,2.566171,2.5270247,2.6637805,1.4229213
2.54502,2.5862896,2.521687,2.6500983,1.4231604
2.546143,2.6462562,2.538907,2.6758394,1.4229931
2.5416405,2.5898757,2.5291393,2.6865935,1.4217483
2.5187907,2.5410755,2.5133004,2.6465673,1.4211172
2.5446422,2.5399733,2.491849,2.6997197,1.420412
2.56724,2.5473013,2.4889112,2.6483858,1.4209459
2.5710185,2.5652049,2.470451,2.6597202,1.4202739
2.578964,2.6070125,2.4737554,2.6598308,1.4201832
2.5702627,2.5778036,2.4465492,2.7093418,1.4182947
2.560827,2.5511603,2.4616268,2.7189226,1.4178548
2.5120735,2.5324445,2.4749022,2.55413,1.4179815
2.4871562,2.5392842,2.5089736,2.577901,1.4166296
2.4882686,2.5174313,2.5145493,2.61053,1.4165978
2.481226,2.5129387,2.5417075,2.5869954,1.4157689
2.4901264,2.4978504,2.52692,2.5244265,1.4151847
2.4278436,2.505074,2.567812,2.4817946,1.4144373
2.402307,2.4875991,2.5604768,2.487142,1.4128945
2.451323,2.4681082,2.5569303,2.4676538,1.4112145
2.4546397,2.4551733,2.5783925,2.4908519,1.4107573
2.439935,2.4489853,2.5894582,2.4465227,1.4093407
2.4406698,2.4383073,2.5971076,2.4319777,1.4096698
2.4406698,2.4408906,2.614378,2.4558823,1.409151
2.4597933,2.452243,2.648982,2.4380715,1.4085996
2.388505,2.4473412,2.645576,2.458495,1.4072922
2.3957682,2.461986,2.6485,2.4437027,1.4064529
2.3852408,2.446299,2.6325822,2.4303002,1.405089
2.403766,2.4407408,2.6541188,2.3907788,1.4053884
2.405949,2.4281123,2.6574438,2.3950646,1.4046062
2.34988,2.4079046,2.6513813,2.4036195,1.4048451
2.304821,2.4117563,2.618542,2.4042976,1.4041198
2.3123045,2.3946912,2.5631473,2.3837252,1.401324
2.2479331,2.3817887,2.5150442,2.360496,1.4011331
2.2232258,2.3832467,2.4683666,2.3567977,1.3987889
2.2232258,2.368217,2.3889923,2.3487828,1.3971854
2.2325356,2.360563,2.309883,2.3548934,1.3963438
2.2714756,2.3492157,2.2390394,2.3534663,1.3955809
2.2714756,2.3480253,2.187843,2.3583493,1.3946617
2.225178,2.3352368,2.1174698,2.3332744,1.3927273
2.2014992,2.361611,2.0819952,2.2958212,1.3906534
2.196986,2.3253577,2.0426357,2.2709637,1.3884077
2.196293,2.2928674,2.0327568,2.262713,1.3870457
2.196293,2.2834866,2.0233731,2.2636983,1.3847326
2.1796782,2.2735655,2.0405383,2.2596476,1.3824704
2.1281748,2.2563615,2.0566025,2.2638958,1.3808892
1.9928193,2.2748594,2.0572987,2.2341657,1.378027
1.9249737,2.2753162,2.0857315,2.2220204,1.3752987
1.9204185,2.1998763,2.0678563,2.1912982,1.3717322
1.9213946,2.1773806,2.0620928,2.157292,1.3684307
1.8219143,2.1710289,2.0538545,2.1565244,1.3662567
