,OT
13088,426.5
13089,426.5
13090,427.4
13091,427.7
13092,429.3
13093,430.0
13094,430.0
13095,428.4
13096,428.4
13097,428.1
13098,427.5
13099,428.1
13100,429.4
13101,431.5
13102,434.0
13103,432.8
13104,432.0
13105,431.6
13106,431.7
13107,429.6
13108,429.5
13109,428.9
13110,430.2
13111,433.2
13112,432.1
13113,437.1
13114,437.1
13115,437.3
13116,437.2
13117,436.0
13118,436.9
13119,437.1
13120,435.9
13121,433.0
13122,436.2
13123,438.8
13124,439.0
13125,437.8
13126,438.7
13127,440.9
13128,441.2
13129,439.1
13130,439.6
13131,441.8
13132,442.7
13133,445.0
13134,443.1
13135,439.9
13136,438.6
13137,437.6
13138,441.6
13139,445.9
13140,447.0
13141,444.4
13142,447.5
13143,450.1
13144,451.5
13145,454.9
13146,455.2
13147,454.6
13148,452.7
13149,452.7
13150,450.3
13151,450.7
13152,451.7
13153,451.9
13154,450.6
13155,448.2
13156,443.8
13157,442.1
13158,437.9
13159,442.7
13160,436.6
13161,437.7
13162,434.6
13163,432.8
13164,431.4
13165,427.2
13166,425.8
13167,422.4
13168,421.7
13169,422.0
13170,421.1
13171,418.9
13172,417.7
13173,417.6
13174,417.5
13175,417.2
13176,417.2
13177,417.0
13178,417.0
13179,417.0
13180,416.9
13181,416.6
13182,416.4
13183,416.4
13184,416.3
13185,416.1
13186,415.8
13187,415.9
13188,415.7
13189,415.7
13190,416.0
13191,416.1
13192,416.3
13193,416.5
13194,416.5
13195,416.5
13196,416.5
13197,416.4
13198,416.5
13199,416.4
13200,416.3
13201,416.0
13202,416.0
13203,416.0
13204,416.0
13205,415.9
13206,416.0
13207,416.0
13208,416.2
13209,416.5
13210,416.5
13211,416.7
13212,417.3
13213,417.8
13214,417.7
13215,417.5
13216,417.5
13217,417.5
13218,417.5
13219,418.1
13220,418.4
13221,418.3
13222,423.2
13223,426.8
13224,426.5
13225,421.9
13226,423.7
13227,425.4
13228,425.7
13229,426.9
13230,426.5
13231,428.6
13232,429.4
13233,430.6
13234,432.0
13235,432.6
13236,431.9
13237,430.3
13238,429.7
13239,436.7
13240,438.0
13241,432.6
13242,432.4
13243,431.3
13244,431.6
13245,434.6
13246,433.2
13247,434.4
13248,435.7
13249,435.8
13250,440.5
13251,438.8
13252,441.4
13253,444.9
13254,445.3
13255,443.9
13256,444.9
13257,444.6
13258,446.6
13259,444.6
13260,447.9
13261,448.9
13262,448.8
13263,449.0
13264,449.9
13265,443.3
13266,445.8
13267,448.1
13268,447.5
13269,449.3
13270,450.2
13271,450.6
13272,452.6
13273,451.3
13274,452.1
13275,452.4
13276,453.7
13277,452.9
13278,452.1
13279,453.6
13280,454.2
13281,452.0
13282,450.6
13283,450.7
13284,447.9
13285,450.2
13286,453.4
13287,454.3
13288,456.7
13289,459.1
13290,459.4
13291,462.5
13292,456.3
13293,455.7
13294,459.2
13295,456.8
13296,453.9
13297,452.4
13298,452.7
13299,451.7
13300,451.9
13301,447.0
13302,449.9
13303,459.4
13304,460.1
13305,448.3
13306,445.5
13307,437.9
13308,429.0
13309,423.9
13310,420.2
13311,424.6
13312,422.9
13313,420.9
13314,421.6
13315,421.4
13316,420.6
13317,420.2
13318,420.6
13319,420.1
13320,418.3
13321,417.4
13322,417.3
13323,417.3
13324,417.3
13325,417.2
13326,417.4
13327,417.6
13328,417.0
13329,417.1
13330,416.8
13331,416.9
13332,417.1
13333,417.0
13334,416.7
13335,416.7
13336,416.7
13337,416.3
13338,416.3
13339,416.2
13340,416.7
13341,416.4
13342,416.5
13343,416.5
13344,416.7
13345,416.7
13346,416.9
13347,417.4
13348,417.8
13349,418.0
13350,418.4
13351,418.7
13352,418.7
13353,418.7
13354,418.7
13355,418.7
13356,418.6
13357,418.7
13358,418.9
13359,419.2
13360,419.4
13361,419.6
13362,419.7
13363,419.7
13364,419.8
13365,420.3
13366,420.4
13367,420.3
13368,420.8
13369,421.4
13370,422.1
13371,422.6
13372,422.1
13373,422.9
13374,423.3
13375,423.6
13376,425.2
13377,427.4
13378,429.1
13379,430.0
13380,430.8
13381,431.1
13382,431.3
13383,430.6
13384,430.0
13385,429.1
13386,428.3
13387,428.1
13388,428.4
13389,428.2
13390,428.1
13391,428.0
13392,430.1
13393,430.0
13394,429.9
13395,430.3
13396,429.4
13397,429.5
13398,429.5
13399,429.4
13400,429.1
13401,428.8
13402,428.3
13403,428.0
13404,427.8
13405,427.3
13406,427.1
13407,427.5
13408,431.9
13409,434.9
13410,436.1
13411,435.2
13412,436.8
13413,435.9
13414,432.6
13415,430.5
13416,432.8
13417,434.1
13418,436.7
13419,436.3
13420,438.4
13421,441.2
13422,441.0
13423,441.4
13424,440.9
13425,441.8
13426,441.1
13427,444.6
13428,441.8
13429,440.7
13430,437.5
13431,437.7
13432,435.5
13433,433.3
13434,432.3
13435,432.1
13436,430.4
13437,428.4
13438,427.7
13439,427.3
13440,427.1
13441,427.2
13442,427.1
13443,427.1
13444,427.4
13445,427.4
13446,427.7
13447,428.4
13448,431.0
13449,432.0
13450,429.8
13451,427.9
13452,426.5
13453,425.9
13454,424.8
13455,424.6
13456,424.3
13457,423.3
13458,424.2
13459,424.3
13460,424.3
13461,424.0
13462,423.7
13463,423.4
13464,423.3
13465,423.2
13466,423.2
13467,423.8
13468,424.0
13469,424.4
13470,424.4
13471,424.3
13472,424.4
13473,424.2
13474,424.0
13475,423.8
13476,423.8
13477,423.8
13478,424.0
13479,424.4
13480,424.2
13481,424.5
13482,423.9
13483,422.2
13484,422.3
13485,422.1
13486,422.0
13487,422.0
13488,421.9
13489,421.7
13490,422.0
13491,422.4
13492,423.0
13493,423.2
13494,423.3
13495,423.2
13496,423.2
13497,422.7
13498,422.2
13499,422.2
13500,422.7
13501,423.0
13502,425.5
13503,425.3
13504,425.6
13505,425.3
13506,425.7
13507,425.7
13508,425.8
13509,426.9
13510,427.1
13511,427.5
13512,428.4
13513,428.4
13514,428.1
13515,428.2
13516,427.8
13517,426.8
13518,426.4
13519,426.3
13520,426.4
13521,427.0
13522,428.0
13523,428.1
13524,427.8
13525,427.6
13526,428.2
13527,428.2
13528,428.7
13529,432.7
13530,432.7
13531,431.5
13532,433.4
13533,436.2
13534,434.6
13535,431.4
13536,436.2
13537,435.3
13538,438.5
13539,434.8
13540,429.1
13541,428.5
13542,428.9
13543,429.2
13544,429.4
13545,429.1
13546,428.7
13547,429.8
13548,438.9
13549,437.8
13550,440.9
13551,440.2
13552,443.1
13553,434.7
13554,432.8
13555,430.7
13556,429.7
13557,430.4
13558,430.3
13559,430.9
13560,434.6
13561,445.9
13562,445.7
13563,443.4
13564,437.7
13565,435.1
13566,433.3
13567,434.0
13568,436.7
13569,437.9
13570,445.5
13571,446.2
13572,446.0
13573,445.0
13574,449.5
13575,453.1
13576,453.5
13577,454.9
13578,458.1
13579,458.7
13580,460.8
13581,461.8
13582,456.6
13583,458.2
13584,455.4
13585,450.3
13586,451.1
13587,449.8
13588,446.6
13589,445.1
13590,444.4
13591,443.5
13592,440.8
13593,429.7
13594,424.6
13595,422.5
13596,421.1
13597,421.0
13598,421.5
13599,423.2
13600,423.0
13601,422.6
13602,421.9
13603,420.7
13604,420.3
13605,420.0
13606,419.5
13607,419.0
13608,418.7
13609,419.5
13610,418.8
13611,418.9
13612,418.9
13613,418.9
13614,418.9
13615,418.9
13616,418.7
13617,418.4
13618,418.2
13619,418.4
13620,418.1
13621,419.0
13622,418.5
13623,418.1
13624,417.1
13625,417.1
13626,417.5
13627,417.2
13628,417.0
13629,416.9
13630,417.3
13631,416.9
13632,416.8
13633,416.4
13634,416.8
13635,416.9
13636,416.7
13637,416.4
13638,416.5
13639,417.0
13640,416.3
13641,416.4
13642,416.5
13643,416.7
13644,416.8
13645,417.1
13646,417.6
13647,417.7
13648,417.8
13649,418.3
13650,418.6
13651,420.0
13652,420.7
13653,421.1
13654,421.7
13655,423.9
13656,424.5
13657,423.6
13658,423.3
13659,423.5
13660,423.4
13661,423.3
13662,424.0
13663,424.8
13664,425.5
13665,426.4
13666,427.9
13667,427.8
13668,426.8
13669,426.7
13670,427.5
13671,431.0
13672,430.2
13673,431.6
13674,434.3
13675,438.7
13676,439.3
13677,439.3
13678,438.4
13679,436.7
13680,436.4
13681,437.1
13682,433.1
13683,437.2
13684,435.5
13685,434.0
13686,435.3
13687,434.5
13688,436.8
13689,439.9
13690,434.7
13691,440.6
13692,443.6
13693,449.6
13694,449.8
13695,447.4
13696,447.4
13697,448.2
13698,443.6
13699,443.2
13700,451.1
13701,454.6
13702,454.1
13703,454.1
13704,454.5
13705,454.0
13706,455.0
13707,455.3
13708,457.2
13709,456.9
13710,457.6
13711,459.8
13712,458.9
13713,457.0
13714,456.8
13715,456.0
13716,455.4
13717,455.7
13718,457.5
13719,456.1
13720,456.2
13721,458.9
13722,459.2
13723,459.1
13724,461.2
13725,459.2
13726,457.8
13727,456.2
13728,454.1
13729,453.8
13730,449.8
13731,445.5
13732,442.1
13733,440.3
13734,440.6
13735,436.7
13736,433.5
13737,429.4
13738,428.5
13739,431.9
13740,431.3
13741,428.6
13742,429.1
13743,425.5
13744,422.1
13745,419.1
13746,418.0
13747,416.4
13748,417.0
13749,416.5
13750,416.6
13751,416.4
13752,416.5
13753,416.2
13754,416.3
13755,416.5
13756,416.2
13757,416.1
13758,416.0
13759,415.4
13760,415.0
13761,414.6
13762,414.2
13763,413.9
13764,414.4
13765,413.5
13766,413.7
13767,413.5
13768,413.4
13769,413.5
13770,413.9
13771,414.0
13772,414.2
13773,414.5
13774,414.8
13775,414.8
13776,415.2
13777,415.3
13778,415.7
13779,415.9
13780,416.0
13781,416.3
13782,416.3
13783,416.0
13784,415.8
13785,415.4
13786,415.2
13787,415.2
13788,415.2
13789,415.6
13790,415.7
13791,415.9
13792,416.5
13793,417.5
13794,417.3
13795,418.0
13796,418.1
13797,418.6
13798,420.1
13799,421.6
13800,421.7
13801,422.0
13802,421.7
13803,421.6
13804,421.8
13805,421.7
13806,421.8
13807,422.3
13808,422.7
13809,422.7
13810,423.1
13811,422.5
13812,423.2
13813,424.0
13814,424.3
13815,424.3
13816,424.1
13817,428.4
13818,433.6
13819,431.2
13820,429.6
13821,427.9
13822,426.6
13823,427.5
13824,436.3
13825,429.4
13826,434.3
13827,432.5
13828,437.5
13829,436.8
13830,432.1
13831,434.9
13832,436.6
13833,441.1
13834,437.5
13835,437.4
13836,443.6
13837,444.7
13838,446.6
13839,448.0
13840,449.7
13841,450.0
13842,446.2
13843,449.2
13844,457.9
13845,461.1
13846,457.5
13847,460.2
13848,459.7
13849,458.2
13850,457.6
13851,459.8
13852,460.4
13853,465.5
13854,467.1
13855,468.8
13856,457.6
13857,447.2
13858,452.0
13859,457.0
13860,457.8
13861,458.1
13862,457.5
13863,451.6
13864,445.3
13865,446.8
13866,446.0
13867,447.7
13868,448.8
13869,451.9
13870,454.4
13871,455.8
13872,452.6
13873,450.1
13874,448.5
13875,435.8
13876,434.5
13877,433.4
13878,427.6
13879,427.2
13880,425.7
13881,425.2
13882,423.8
13883,422.4
13884,421.5
13885,421.4
13886,419.8
13887,420.2
13888,419.8
13889,420.3
13890,418.5
13891,417.7
13892,417.0
13893,416.9
13894,417.2
13895,416.7
13896,416.1
13897,417.5
13898,416.0
13899,415.8
13900,415.4
13901,416.3
13902,415.1
13903,414.9
13904,414.4
13905,414.8
13906,415.2
13907,415.4
13908,414.8
13909,415.3
13910,414.6
13911,414.5
13912,414.3
13913,414.6
13914,415.5
13915,414.8
13916,414.4
13917,414.7
13918,413.9
13919,412.7
13920,412.5
13921,412.4
13922,412.1
13923,412.2
13924,412.3
13925,412.4
13926,412.8
13927,412.9
13928,413.4
13929,414.2
13930,414.4
13931,414.4
13932,414.8
13933,416.0
13934,416.5
13935,416.6
13936,416.7
13937,416.1
13938,416.6
13939,417.8
13940,417.9
13941,418.7
13942,419.9
13943,419.8
13944,425.3
13945,429.4
13946,426.5
13947,426.4
13948,426.8
13949,427.0
13950,428.4
13951,427.9
13952,431.2
13953,434.9
13954,430.8
13955,428.2
13956,433.0
13957,441.5
13958,433.8
13959,436.0
13960,440.3
13961,442.1
13962,443.5
13963,446.0
13964,443.8
13965,444.6
13966,442.7
13967,445.3
13968,450.8
13969,449.1
13970,452.5
13971,454.1
13972,455.3
13973,453.9
13974,455.9
13975,454.9
13976,455.9
13977,453.5
13978,453.9
13979,455.9
13980,456.5
13981,452.4
13982,452.4
13983,453.4
13984,456.9
13985,462.1
13986,464.3
13987,466.5
13988,464.0
13989,463.3
13990,467.1
13991,466.2
13992,459.7
13993,458.6
13994,461.9
13995,463.6
13996,460.5
13997,456.6
13998,457.4
13999,464.1
14000,475.9
14001,474.8
14002,476.6
14003,476.3
14004,477.4
14006,474.0
14007,467.9
14008,467.4
14009,467.2
14010,472.0
14011,470.3
14012,474.1
14013,472.6
14014,471.3
14015,476.6
14016,480.8
14017,465.0
14018,466.0
14019,469.0
14020,463.7
14021,455.1
14022,452.3
14023,451.9
14024,452.2
14025,448.0
14026,444.2
14027,437.5
14028,427.2
14029,422.5
14030,421.6
14031,420.9
14032,420.2
14033,420.5
14034,419.8
14035,420.0
14036,420.6
14037,421.3
14038,421.2
14039,420.7
14040,420.4
14041,418.6
14042,418.5
14043,418.0
14044,418.3
14045,418.0
14046,418.3
14047,418.3
14048,419.1
14049,418.3
14050,417.7
14051,417.2
14052,417.1
14053,417.3
14054,417.2
14055,417.3
14056,415.9
14057,416.2
14058,416.5
14059,415.2
14060,415.3
14061,415.4
14062,414.9
14063,415.3
14064,415.3
14065,415.5
14066,415.5
14067,415.9
14068,415.9
14069,416.1
14070,416.9
14071,417.4
14072,418.0
14073,419.8
14074,420.2
14075,420.3
14076,421.5
14077,421.2
14078,421.5
14079,422.2
14080,421.9
14081,421.8
14082,421.9
14083,422.6
14084,423.3
14085,422.3
14086,421.1
14087,419.6
14088,419.4
14089,418.8
14090,418.9
14091,419.3
14092,419.1
14093,419.5
14094,425.4
14095,437.9
14096,432.4
14097,433.0
14098,431.6
14099,434.1
14100,435.6
14101,436.3
14102,434.8
14103,433.8
14104,435.0
14105,436.7
14106,439.8
14107,437.9
14108,443.5
14109,440.7
14110,436.1
14111,446.8
14112,449.0
14113,449.6
14114,447.3
14115,449.5
14116,457.7
14117,456.1
14118,458.6
14119,456.7
14120,458.1
14121,464.5
14122,460.8
14123,456.0
14124,454.4
14125,451.3
14126,454.1
14127,457.2
14128,457.2
14129,459.8
14130,454.8
14131,449.9
14132,454.5
14133,455.9
14134,460.5
14135,460.6
14136,455.6
14137,453.8
14138,462.6
14139,477.8
14140,478.2
14141,476.2
14142,477.0
14143,478.3
14144,475.2
14145,471.4
14146,472.9
14147,474.4
14148,475.0
14149,472.8
14150,469.9
14151,470.6
14152,471.7
14153,473.3
14154,468.5
14155,465.0
14156,468.1
14157,471.3
14158,467.1
14159,465.2
14160,465.4
14161,463.3
14162,462.9
14163,463.9
14164,462.3
14165,461.4
14166,460.6
14167,458.6
14168,457.5
14169,457.2
14170,456.1
14171,454.2
14172,453.6
14173,450.0
14174,446.5
14175,441.7
14176,435.0
14177,433.1
14178,430.8
14179,427.1
14180,424.3
14181,424.7
14182,422.4
14183,421.3
14184,420.4
14185,420.2
14186,417.9
14187,416.9
14188,417.1
14189,417.5
14190,416.4
14191,416.5
14192,416.1
14193,414.7
14194,414.5
14195,414.6
14196,414.6
14197,414.5
14198,414.0
14199,414.2
14200,413.7
14201,414.0
14202,413.5
14203,413.2
14204,413.1
14205,413.4
14206,413.1
14207,413.6
14208,413.4
14209,413.6
14210,412.9
14211,412.7
14212,412.7
14213,412.6
14214,412.7
14215,413.2
14216,413.0
14217,413.3
14218,413.7
14219,413.7
14220,414.5
14221,414.2
14222,414.4
14223,413.9
14224,413.8
14225,413.8
14226,413.8
14227,414.1
14228,415.3
14229,415.7
14230,415.4
14231,415.8
14232,418.2
14233,419.2
14234,422.4
14235,424.4
14236,432.9
14237,429.2
14238,428.5
14239,426.2
14240,428.6
14241,428.6
14242,427.5
14243,428.4
14244,426.4
14245,427.9
14246,430.4
14247,433.0
14248,432.5
14249,436.0
14250,433.7
14251,437.4
14252,455.8
14253,451.1
14254,445.4
14255,441.4
14256,443.8
14257,443.6
14258,442.2
14259,445.2
14260,447.9
14261,455.2
14262,457.8
14263,457.3
14264,454.0
14265,452.3
14266,456.5
14267,446.9
14268,448.2
14269,447.0
14270,445.2
14271,452.6
14272,457.4
14273,465.2
14274,461.7
14275,464.1
14276,466.4
14277,465.4
14278,460.4
14279,459.0
14280,464.0
14281,461.4
14282,456.4
14283,456.7
14284,451.2
14285,454.8
14286,457.2
14287,459.2
14288,456.0
14289,457.1
14290,472.8
14291,479.5
14292,480.3
14293,479.8
14294,475.6
14295,472.8
14296,471.0
14297,472.2
14298,472.4
14299,471.7
14300,471.1
14301,460.9
14302,466.4
14303,467.4
14304,467.2
14305,456.8
14306,455.2
14307,462.7
14308,462.8
14309,463.0
14310,461.2
14311,457.4
14312,447.2
14313,443.3
14314,444.1
14315,438.4
14316,434.8
14317,428.7
14318,427.8
14319,425.5
14320,424.3
14321,423.3
14322,422.5
14323,422.3
14324,420.0
14325,418.4
14326,417.2
14327,417.0
14328,416.6
14329,416.3
14330,415.9
14331,415.9
14332,415.3
14333,415.0
14334,414.9
14335,414.5
14336,414.9
14337,414.5
14338,414.2
14339,414.3
14340,414.6
14341,414.9
14342,415.5
14343,414.6
14344,414.8
14345,414.4
14346,414.1
14347,413.9
14348,413.7
14349,412.8
14350,412.8
14351,412.1
14352,412.2
14353,412.6
14354,412.5
14355,412.4
14356,412.3
14357,411.9
14358,411.0
14359,411.8
14360,411.8
14361,411.9
14362,413.2
14363,413.0
14364,413.3
14365,413.1
14366,413.1
14367,413.0
14368,412.8
14369,413.0
14370,413.6
14371,414.4
14372,414.9
14373,415.6
14374,415.1
14375,415.5
14376,416.4
14377,419.1
14378,419.7
14379,423.5
14380,428.3
14381,430.9
14382,431.4
14383,425.9
14384,422.0
14385,430.1
14386,427.0
14387,423.9
14388,426.1
14389,426.2
14390,428.5
14391,438.4
14392,441.9
14393,439.6
14394,441.0
14395,439.1
14396,443.1
14397,438.7
14398,438.4
14399,437.0
14400,440.0
14401,442.0
14402,451.4
14403,452.1
14404,449.2
14405,452.3
14406,449.3
14407,448.8
14408,450.5
14409,452.6
14410,452.4
14411,453.9
14412,470.5
14413,473.2
14414,472.9
14415,470.0
14416,467.5
14417,470.3
14418,466.8
14419,457.6
14420,462.3
14421,459.6
14422,463.7
14423,466.5
14424,466.1
14425,458.7
14426,463.5
14427,464.4
14428,475.8
14429,471.7
14430,463.5
14431,455.7
14432,459.6
14433,468.1
14434,456.8
14435,449.6
14436,462.6
14437,475.6
14438,481.1
14439,482.9
14441,481.6
14442,479.7
14443,481.6
14444,482.4
14445,479.9
14446,481.9
14447,480.7
14448,478.3
14449,474.3
14450,463.4
14451,460.6
14452,454.7
14453,453.5
14454,453.0
14455,446.9
14456,447.9
14457,445.4
14458,444.2
14459,442.8
14460,437.9
14461,434.2
14462,432.7
14463,430.2
14464,429.5
14465,428.8
14466,427.6
14467,427.3
14468,424.6
14469,422.9
14470,421.8
14471,418.9
14472,418.5
14473,417.1
14474,416.1
14475,415.6
14476,416.1
14477,416.9
14478,416.6
14479,416.3
14480,416.4
14481,416.0
14482,415.5
14483,414.9
14484,414.6
14485,414.1
14486,413.9
14487,414.2
14488,414.1
14489,414.1
14490,414.0
14491,413.9
14492,413.9
14493,413.6
14494,413.9
14495,413.8
14496,413.8
14497,413.7
14498,413.7
14499,413.9
14500,413.9
14501,413.6
14502,413.8
14503,413.6
14504,413.7
14505,414.0
14506,414.4
14507,414.5
14508,412.8
14509,412.2
14510,412.5
14511,413.3
14512,414.2
14513,415.0
14514,416.1
14515,416.5
14516,416.4
14517,416.2
14518,416.9
14519,417.5
14520,418.9
14521,420.9
14522,422.1
14523,422.1
14524,422.1
14525,421.7
14526,422.0
14527,421.7
14528,421.6
14529,421.4
14530,421.6
14531,421.2
14532,421.3
14533,421.4
14534,421.9
14535,421.8
14536,421.8
14537,421.9
14538,425.4
14539,422.5
14540,424.7
14541,423.5
14542,422.4
14543,426.0
14544,440.1
14545,436.0
14546,433.0
14547,433.1
14548,430.5
14549,433.8
14550,434.0
14551,435.2
14552,435.8
14553,434.9
14554,435.1
14555,440.2
14556,442.9
14557,442.1
14558,438.2
14559,440.9
14560,445.2
14561,449.2
14562,450.8
14563,450.5
14564,449.8
14565,449.2
14566,451.8
14567,451.6
14568,449.8
14569,445.3
14570,443.0
14571,446.8
14572,449.8
14573,445.2
14574,445.6
14575,445.0
14576,450.8
14577,452.4
14578,446.7
14579,443.4
14580,446.3
14581,445.9
14582,453.7
14583,465.3
14584,469.0
14585,469.6
14586,465.9
14587,463.7
14588,463.2
14589,461.7
14590,460.1
14591,458.4
14592,455.5
14593,454.0
14594,452.6
14595,445.2
14596,440.0
14597,438.7
14598,438.3
14599,436.3
14600,432.7
14601,428.8
14602,426.3
14603,425.0
14604,424.3
14605,423.6
14606,423.6
14607,422.6
14608,421.5
14609,420.7
14610,420.3
14611,418.3
14612,417.6
14613,417.2
14614,416.3
14615,417.1
14616,416.1
14617,416.1
14618,415.3
14619,415.5
14620,415.3
14621,415.5
14622,415.2
14623,414.3
14624,414.5
14625,414.1
14626,413.8
14627,413.6
14628,413.7
14629,413.9
14630,413.7
14631,413.6
14632,413.8
14633,414.0
14634,414.5
14635,414.3
14636,414.4
14637,414.3
14638,414.8
14639,414.2
14640,414.3
14641,414.5
14642,414.7
14643,414.5
14644,414.5
14645,414.5
14646,414.9
14647,415.2
14648,415.8
14649,416.6
14650,417.4
14651,418.0
14652,418.3
14653,419.0
14654,419.7
14655,419.2
14656,419.4
14657,420.0
14658,420.5
14659,419.9
14660,420.8
14661,421.3
14662,424.0
14663,424.5
14664,425.1
14665,424.0
14666,425.8
14667,431.0
14668,433.7
14669,433.0
14670,432.1
14671,431.6
14672,436.9
14673,438.0
14674,431.9
14675,427.8
14676,427.5
14677,429.6
14678,425.9
14679,423.5
14680,426.4
14681,429.2
14682,427.8
14683,431.2
14684,436.8
14685,433.7
14686,439.6
14687,432.6
14688,431.2
14689,440.2
14690,438.2
14691,440.3
14692,447.1
14693,448.7
14694,445.7
14695,444.0
14696,438.7
14697,440.4
14698,446.0
14699,447.1
14700,447.7
14701,451.2
14702,452.1
14703,447.8
14704,449.5
14705,453.3
14706,453.2
14707,450.7
14708,454.1
14709,455.4
14710,454.8
14711,453.1
14712,451.9
14713,443.0
14714,447.8
14715,452.4
14716,452.4
14717,445.3
14718,456.0
14719,453.6
14720,456.8
14721,455.9
14722,456.2
14723,454.9
14724,458.8
14725,462.8
14726,462.3
14727,463.4
14728,462.4
14729,461.8
14730,462.7
14731,461.6
14732,459.1
14733,457.9
14734,456.9
14735,456.7
14736,455.4
14737,453.1
14738,451.5
14739,449.2
14740,445.6
14741,444.2
14742,440.3
14743,437.3
14744,435.5
14745,432.2
14746,429.2
14747,426.3
14748,424.0
14749,421.3
14750,418.7
14751,417.0
14752,415.4
14753,414.5
14754,413.0
14755,413.0
14756,412.7
14757,412.0
14758,411.0
14759,410.5
14760,410.5
14761,409.9
14762,410.8
14763,411.8
14764,411.3
14765,411.4
14766,411.4
14767,411.5
14768,411.8
14769,411.3
14770,411.1
14771,411.2
14772,411.6
14773,411.4
14774,411.6
14775,411.4
14776,411.8
14777,411.8
14778,411.6
14779,411.7
14780,411.8
14781,412.3
14782,411.9
14783,412.0
14784,412.1
14785,411.9
14786,412.3
14787,413.0
14788,413.0
14789,413.0
14790,413.2
14791,412.9
14792,413.2
14793,413.1
14794,413.3
14795,413.5
14796,413.9
14797,414.4
14798,415.0
14799,415.7
14800,416.0
14801,418.5
14802,418.5
14803,419.5
14804,420.8
14805,420.5
14806,421.5
14807,422.2
14808,422.6
14809,421.6
14810,420.1
14811,419.7
14812,419.9
14813,420.1
14814,420.3
14815,419.7
14816,420.4
14817,425.1
14818,430.0
14819,424.8
14820,425.6
14821,422.3
14822,423.7
14823,425.4
14824,435.5
14825,436.0
14826,439.8
14827,433.9
14828,440.2
14829,452.4
14830,452.9
14831,450.9
14832,454.0
14833,451.6
14834,443.8
14835,450.7
14836,446.7
14837,442.7
14838,450.8
14839,446.7
14840,460.8
14841,458.6
14842,456.3
14843,458.8
14844,458.6
14845,463.0
14846,462.1
14847,458.1
14848,457.6
14849,453.9
14850,461.7
14851,463.9
14852,463.2
14853,466.2
14854,470.8
14855,474.2
14856,476.5
14857,471.4
14858,468.8
14859,456.4
14860,447.3
14861,453.1
14862,458.8
14863,452.6
14864,443.1
14865,432.4
14866,433.3
14867,434.1
14868,434.9
14869,439.1
14870,441.9
14871,445.2
14872,472.5
14873,456.5
14874,454.3
14875,446.9
14876,442.4
14877,441.4
14878,437.1
14879,436.5
14880,434.8
14881,433.5
14882,430.7
14883,427.9
14884,427.4
14885,427.2
14886,426.9
14887,426.8
14888,426.5
14889,426.3
14890,425.9
14891,425.7
14892,423.8
14893,423.2
14894,422.8
14895,422.9
14896,422.7
14897,422.7
14898,422.1
14899,421.4
14900,420.9
14901,420.5
14902,420.0
14903,419.8
14904,419.5
14905,419.2
14906,419.5
14907,419.5
14908,419.5
14909,419.4
14910,419.0
14911,418.7
14912,418.0
14913,417.5
14914,417.1
14915,416.7
14916,416.7
14917,416.6
14918,416.5
14919,416.5
14920,416.3
14921,416.5
14922,416.4
14923,416.6
14924,416.7
14925,416.9
14926,416.7
14927,416.4
14928,416.4
14929,416.2
14930,416.2
14931,415.8
14932,416.1
14933,416.0
14934,416.1
14935,416.6
14936,416.6
14937,416.6
14938,416.7
14939,416.7
14940,417.0
14941,417.2
14942,417.6
14943,418.1
14944,418.5
14945,418.6
14946,418.8
14947,419.0
14948,419.4
14949,419.6
14950,419.7
14951,420.0
14952,420.5
14953,420.6
14954,421.1
14955,421.7
14956,422.0
14957,422.0
14958,422.2
14959,422.5
14960,422.5
14961,422.6
14962,423.0
14963,423.4
14964,423.7
14965,424.0
14966,424.5
14967,425.0
14968,425.3
14969,425.8
14970,426.3
14971,426.4
14972,425.9
14973,425.5
14974,425.4
14975,425.0
14976,423.6
14977,422.9
14978,422.3
14979,421.9
14980,421.6
14981,421.6
14982,421.9
14983,422.2
14984,422.3
14985,422.3
14986,422.6
14987,422.5
14988,422.1
14989,421.9
14990,422.1
14991,422.4
14992,422.2
14993,422.2
14994,422.3
14995,422.6
14996,422.7
14997,422.1
14998,421.7
14999,421.3
15000,421.7
15001,422.1
15002,422.5
15003,422.7
15004,422.3
15005,422.3
15006,421.6
15007,421.4
15008,421.6
15009,422.0
15010,422.3
15011,422.3
15012,422.7
15013,422.8
15014,423.2
15015,423.4
15016,423.8
15017,423.8
15018,423.7
15019,423.2
15020,422.6
15021,421.9
15022,421.3
15023,421.0
15024,420.7
15025,420.5
15026,420.3
15027,420.1
15028,419.8
15029,419.8
15030,419.4
15031,419.2
15032,419.1
15033,418.8
15034,418.4
15035,418.2
15036,418.3
15037,418.3
15038,417.9
15039,417.7
15040,417.8
15041,417.8
15042,417.6
15043,417.5
15044,417.8
15045,417.8
15046,417.1
15047,416.8
15048,416.9
15049,417.2
15050,416.5
15051,416.1
15052,416.2
15053,416.0
15054,415.9
15055,415.3
15056,415.5
15057,415.5
15058,415.0
15059,415.2
15060,415.3
15061,414.8
15062,414.9
15063,414.9
15064,414.6
15065,414.3
15066,414.3
15067,414.1
15068,414.1
15069,413.8
15070,413.9
15071,414.1
15072,414.1
15073,413.9
15074,413.8
15075,413.9
15076,413.8
15077,413.8
15078,413.7
15079,413.9
15080,414.0
15081,413.9
15082,414.3
15083,414.0
15084,414.3
15085,414.4
15086,414.4
15087,414.4
15088,414.4
