,OT
19034,4.643000126
19035,4.643000126
19036,4.712999821
19037,4.501999855
19038,4.501999855
19039,4.854000092
19040,4.501999855
19041,4.43200016
19042,4.643000126
19043,4.150000095
19044,4.221000195
19045,4.079999924
19046,4.079999924
19047,4.221000195
19048,4.712999821
19049,4.361999989
19050,4.712999821
19051,5.697999954
19052,5.979000092
19053,5.90899992
19054,5.90899992
19055,6.119999886
19056,5.90899992
19057,6.050000191
19058,5.90899992
19059,6.050000191
19060,6.330999851
19061,7.52699995
19062,7.597000122
19063,7.668000221
19064,7.315999985
19065,7.948999882
19066,7.175000191
19067,7.315999985
19068,7.456999779
19069,7.597000122
19070,8.159999847
19071,7.809000015
19072,7.52699995
19073,7.737999916
19074,7.737999916
19075,7.52699995
19076,7.597000122
19077,7.737999916
19078,7.737999916
19079,8.300999641
19080,8.512000084
19081,8.159999847
19082,8.159999847
19083,8.020000458
19084,8.512000084
19085,8.442000389
19086,7.809000015
19087,7.52699995
19088,7.668000221
19089,7.105000019
19090,7.315999985
19091,6.823999882
19092,6.752999783
19093,6.964000225
19094,6.964000225
19095,7.315999985
19096,6.541999817
19097,6.823999882
19098,6.752999783
19099,6.752999783
19100,6.472000122
19101,5.90899992
19102,5.768000126
19103,5.416999817
19104,5.205999851
19105,5.486999989
19106,5.346000195
19107,5.55700016
19108,5.697999954
19109,5.486999989
19110,4.854000092
19111,4.994999886
19112,4.78399992
19113,4.643000126
19114,4.643000126
19115,4.221000195
19116,4.290999889
19117,4.501999855
19118,4.221000195
19119,4.572999954
19120,4.290999889
19121,4.079999924
19122,3.868999958
19123,3.868999958
19124,4.221000195
19125,4.290999889
19126,4.150000095
19127,4.501999855
19128,4.501999855
19129,4.221000195
19130,4.643000126
19131,4.854000092
19132,4.854000092
19133,4.923999786
19134,4.923999786
19135,4.643000126
19136,4.854000092
19137,4.572999954
19138,4.501999855
19139,4.43200016
19140,4.501999855
19141,4.854000092
19142,5.135000229
19143,4.994999886
19144,5.416999817
19145,6.119999886
19146,5.90899992
19147,6.612999916
19148,7.105000019
19149,6.683000088
19150,6.823999882
19151,6.40199995
19152,6.894000053
19153,6.823999882
19154,6.964000225
19155,7.245999813
19156,7.105000019
19157,7.809000015
19158,8.442000389
19159,8.86400032
19160,8.652999878
19161,8.722999573
19162,8.020000458
19163,8.300999641
19164,8.020000458
19165,7.737999916
19166,7.668000221
19167,7.668000221
19168,7.668000221
19169,7.315999985
19170,7.315999985
19171,7.386000156
19172,7.315999985
19173,7.737999916
19174,8.37100029
19175,8.512000084
19176,8.300999641
19177,8.300999641
19178,8.300999641
19179,8.230999947
19180,7.737999916
19181,7.105000019
19182,6.472000122
19183,6.612999916
19184,6.541999817
19185,6.40199995
19186,6.330999851
19187,6.261000156
19188,6.119999886
19189,6.261000156
19190,6.261000156
19191,5.979000092
19192,5.90899992
19193,5.697999954
19194,5.839000225
19195,5.55700016
19196,5.768000126
19197,5.486999989
19198,5.276000023
19199,5.486999989
19200,5.627999783
19201,5.768000126
19202,5.697999954
19203,5.55700016
19204,5.486999989
19205,5.768000126
19206,5.627999783
19207,5.205999851
19208,5.135000229
19209,5.065000057
19210,5.135000229
19211,5.205999851
19212,4.854000092
19213,5.135000229
19214,4.994999886
19215,4.994999886
19216,4.78399992
19217,4.854000092
19218,5.276000023
19219,5.697999954
19220,5.55700016
19221,5.135000229
19222,5.205999851
19223,5.065000057
19224,4.854000092
19225,5.135000229
19226,4.854000092
19227,5.416999817
19228,5.065000057
19229,5.065000057
19230,5.205999851
19231,5.135000229
19232,5.627999783
19233,5.627999783
19234,5.697999954
19235,5.90899992
19236,5.839000225
19237,6.119999886
19238,5.839000225
19239,5.768000126
19240,6.050000191
19241,6.40199995
19242,6.683000088
19243,6.472000122
19244,6.964000225
19245,7.245999813
19246,7.245999813
19247,7.386000156
19248,7.668000221
19249,7.737999916
19250,7.879000187
19251,8.159999847
19252,8.020000458
19253,8.090000153
19254,7.737999916
19255,8.159999847
19256,8.159999847
19257,8.512000084
19258,8.512000084
19259,8.442000389
19260,8.300999641
19261,7.809000015
19262,8.300999641
19263,8.37100029
19264,8.159999847
19265,8.159999847
19266,8.37100029
19267,8.581999779
19268,8.159999847
19269,8.722999573
19270,8.230999947
19271,9.355999947
19272,9.777999878
19273,10.13000011
19274,9.918999672
19275,9.777999878
19276,9.98900032
19277,10.27099991
19278,10.06000042
19279,10.27099991
19280,10.27099991
19281,10.55200005
19282,10.48200035
19283,10.69299984
19284,10.62199974
19285,10.27099991
19286,10.27099991
19287,10.27099991
19288,9.708000183
19289,9.496999741
19290,9.708000183
19291,9.425999641
19292,9.637999535
19293,9.496999741
19294,9.286000252
19295,9.145000458
19296,9.215000153
19297,9.215000153
19298,9.708000183
19299,10.19999981
19300,9.848999977
19301,9.918999672
19302,9.98900032
19303,10.62199974
19304,10.83300018
19305,10.48200035
19306,10.41100025
19307,10.48200035
19308,10.62199974
19309,10.69299984
19310,10.69299984
19311,10.27099991
19312,10.06000042
19313,9.567000389
19314,9.355999947
19315,8.722999573
19316,9.286000252
19317,9.215000153
19318,9.777999878
19319,8.86400032
19320,9.355999947
19321,8.934000015
19322,9.074999809
19323,9.355999947
19324,8.934000015
19325,10.06000042
19326,9.567000389
19327,9.145000458
19328,9.074999809
19329,9.848999977
19330,9.567000389
19331,9.567000389
19332,9.286000252
19333,9.286000252
19334,8.581999779
19335,8.090000153
19336,8.37100029
19337,8.230999947
19338,8.300999641
19339,8.442000389
19340,8.722999573
19341,8.512000084
19342,8.300999641
19343,8.512000084
19344,8.512000084
19345,8.159999847
19346,8.581999779
19347,8.581999779
19348,8.230999947
19349,8.652999878
19350,8.230999947
19351,8.020000458
19352,8.020000458
19353,8.090000153
19354,8.020000458
19355,7.52699995
19356,7.52699995
19357,7.668000221
19358,6.894000053
19359,6.752999783
19360,6.964000225
19361,7.386000156
19362,7.315999985
19363,7.386000156
19364,7.456999779
19365,7.034999847
19366,6.894000053
19367,7.034999847
19368,7.105000019
19369,7.315999985
19370,6.894000053
19371,6.752999783
19372,6.964000225
19373,6.964000225
19374,6.823999882
19375,6.894000053
19376,6.612999916
19377,6.823999882
19378,6.752999783
19379,7.034999847
19380,6.330999851
19381,6.541999817
19382,6.541999817
19383,6.683000088
19384,6.683000088
19385,7.034999847
19386,6.964000225
19387,6.752999783
19388,6.823999882
19389,7.105000019
19390,6.823999882
19391,6.752999783
19392,7.315999985
19393,6.752999783
19394,6.612999916
19395,6.40199995
19396,6.40199995
19397,6.261000156
19398,6.752999783
19399,6.683000088
19400,6.823999882
19401,7.105000019
19402,6.894000053
19403,7.034999847
19404,7.034999847
19405,7.175000191
19406,7.879000187
19407,7.245999813
19408,7.668000221
19409,7.737999916
19410,8.159999847
19411,8.512000084
19412,8.722999573
19413,8.722999573
19414,9.355999947
19415,9.98900032
19416,10.41100025
19417,9.496999741
19418,9.074999809
19419,9.00399971
19420,9.355999947
19421,10.41100025
19422,10.83300018
19423,10.83300018
19424,11.04399967
19425,10.90400028
19426,10.83300018
19427,10.48200035
19428,10.41100025
19429,10.97399998
19430,11.11499977
19431,9.496999741
19432,9.355999947
19433,9.215000153
19434,9.567000389
19435,9.777999878
19436,10.48200035
19437,9.918999672
19438,9.98900032
19439,10.3409996
19440,10.90400028
19441,11.32600021
19442,10.90400028
19443,10.06000042
19444,10.13000011
19445,9.286000252
19446,9.567000389
19447,9.425999641
19448,9.074999809
19449,9.074999809
19450,9.425999641
19451,8.652999878
19452,7.879000187
19453,7.315999985
19454,7.456999779
19455,8.652999878
19456,9.637999535
19457,7.737999916
19458,6.823999882
19459,7.315999985
19460,7.809000015
19461,9.00399971
19462,7.668000221
19463,7.245999813
19464,6.894000053
19465,8.300999641
19466,9.637999535
19467,10.13000011
19468,9.145000458
19469,8.512000084
19470,9.425999641
19471,9.708000183
19472,9.286000252
19473,9.777999878
19474,10.13000011
19475,10.06000042
19476,9.848999977
19477,9.425999641
19478,8.722999573
19479,8.37100029
19480,7.668000221
19481,8.159999847
19482,8.722999573
19483,7.809000015
19484,7.668000221
19485,7.386000156
19486,6.330999851
19487,6.541999817
19488,6.964000225
19489,7.315999985
19490,7.315999985
19491,7.809000015
19492,7.245999813
19493,7.597000122
19494,7.597000122
19495,6.541999817
19496,5.55700016
19497,5.065000057
19498,4.712999821
19499,4.501999855
19500,4.643000126
19501,4.501999855
19502,4.572999954
19503,4.501999855
19504,4.923999786
19505,4.643000126
19506,4.923999786
19507,6.261000156
19508,6.330999851
19509,5.768000126
19510,4.78399992
19511,5.697999954
19512,6.330999851
19513,7.034999847
19514,6.261000156
19515,5.346000195
19516,6.050000191
19517,5.697999954
19518,5.839000225
19519,6.261000156
19520,5.276000023
19521,5.346000195
19522,5.55700016
19523,6.261000156
19524,5.839000225
19525,5.486999989
19526,4.994999886
19527,5.839000225
19528,4.712999821
19529,5.065000057
19530,6.261000156
19531,6.472000122
19532,7.034999847
19533,6.612999916
19534,6.541999817
19535,6.190999985
19536,5.90899992
19537,5.205999851
19538,6.050000191
19539,6.541999817
19540,5.768000126
19541,7.105000019
19542,8.442000389
19543,8.793000221
19544,9.355999947
19545,7.948999882
19546,8.300999641
19547,7.737999916
19548,6.823999882
19549,6.964000225
19550,7.386000156
19551,7.456999779
19552,7.668000221
19553,7.737999916
19554,7.668000221
19555,8.090000153
19556,7.737999916
19557,7.668000221
19558,7.668000221
19559,8.020000458
19560,7.597000122
19561,7.456999779
19562,7.737999916
19563,7.52699995
19564,7.668000221
19565,7.52699995
19566,7.456999779
19567,7.105000019
19568,6.541999817
19569,6.823999882
19570,6.894000053
19571,7.315999985
19572,7.52699995
19573,7.034999847
19574,6.823999882
19575,6.823999882
19576,6.330999851
19577,5.979000092
19578,6.330999851
19579,5.90899992
19580,5.979000092
19581,5.697999954
19582,5.627999783
19583,6.330999851
19584,6.612999916
19585,6.752999783
19586,6.050000191
19587,5.979000092
19588,6.119999886
19589,6.190999985
19590,5.416999817
19591,5.90899992
19592,5.697999954
19593,5.839000225
19594,5.627999783
19595,5.346000195
19596,5.55700016
19597,5.135000229
19598,5.416999817
19599,5.768000126
19600,6.40199995
19601,6.050000191
19602,5.768000126
19603,5.979000092
19604,6.330999851
19605,6.612999916
19606,4.994999886
19607,4.994999886
19608,6.119999886
19609,5.90899992
19610,6.050000191
19611,5.55700016
19612,5.839000225
19613,5.90899992
19614,5.627999783
19615,5.416999817
19616,6.119999886
19617,6.541999817
19618,6.964000225
19619,6.823999882
19620,7.737999916
19621,7.879000187
19622,7.105000019
19623,7.52699995
19624,7.456999779
19625,7.175000191
19626,7.597000122
19627,7.948999882
19628,8.934000015
19629,8.159999847
19630,6.683000088
19631,6.472000122
19632,6.752999783
19633,6.40199995
19634,7.245999813
19635,7.105000019
19636,7.597000122
19637,8.230999947
19638,9.708000183
19639,9.355999947
19640,10.76299953
19641,10.27099991
19642,10.06000042
19643,9.496999741
19644,9.567000389
19645,9.00399971
19646,9.145000458
19647,9.918999672
19648,9.496999741
19649,9.777999878
19650,9.777999878
19651,9.918999672
19652,9.848999977
19653,10.06000042
19654,10.06000042
19655,10.83300018
19656,10.69299984
19657,10.19999981
19658,10.06000042
19659,10.19999981
19660,9.848999977
19661,9.777999878
19662,9.848999977
19663,9.777999878
19664,9.98900032
19665,10.41100025
19666,10.83300018
19667,10.3409996
19668,9.848999977
19669,10.06000042
19670,9.918999672
19671,9.425999641
19672,9.777999878
19673,9.567000389
19674,9.567000389
19675,9.355999947
19676,9.567000389
19677,9.708000183
19678,9.708000183
19679,9.637999535
19680,8.934000015
19681,8.37100029
19682,8.230999947
19683,8.37100029
19684,7.668000221
19685,7.105000019
19686,6.964000225
19687,8.512000084
19688,8.442000389
19689,9.777999878
19690,8.581999779
19691,8.722999573
19692,8.159999847
19693,8.37100029
19694,9.215000153
19695,9.567000389
19696,8.722999573
19697,8.934000015
19698,9.286000252
19699,8.581999779
19700,8.512000084
19701,8.722999573
19702,8.581999779
19703,8.159999847
19704,8.090000153
19705,8.230999947
19706,8.230999947
19707,8.37100029
19708,8.230999947
19709,8.020000458
19710,8.020000458
19711,8.512000084
19712,7.456999779
19713,6.612999916
19714,6.330999851
19715,6.894000053
19716,7.034999847
19717,6.752999783
19718,6.40199995
19719,6.612999916
19720,5.979000092
19721,6.119999886
19722,6.330999851
19723,6.40199995
19724,7.597000122
19725,7.668000221
19726,7.809000015
19727,7.456999779
19728,7.52699995
19729,7.597000122
19730,7.597000122
19731,8.300999641
19732,8.300999641
19733,9.918999672
19734,11.60700035
19735,11.25599957
19736,11.18500042
19737,11.5369997
19738,11.60700035
19739,11.95899963
19740,11.5369997
19741,11.39599991
19742,10.83300018
19743,10.41100025
19744,9.98900032
19745,10.13000011
19746,9.98900032
19747,9.355999947
19748,9.215000153
19749,9.637999535
19750,9.637999535
19751,9.425999641
19752,9.286000252
19753,8.934000015
19754,8.722999573
19755,8.722999573
19756,8.652999878
19757,8.722999573
19758,8.020000458
19759,8.090000153
19760,8.159999847
19761,8.090000153
19762,7.737999916
19763,7.315999985
19764,7.245999813
19765,7.105000019
19766,6.894000053
19767,6.964000225
19768,6.964000225
19769,6.752999783
19770,6.823999882
19771,7.105000019
19772,7.809000015
19773,7.386000156
19774,7.175000191
19775,7.034999847
19776,6.752999783
19777,6.472000122
19778,6.330999851
19779,5.979000092
19780,6.119999886
19781,5.768000126
19782,6.40199995
19783,6.472000122
19784,6.261000156
19785,6.190999985
19786,5.979000092
19787,5.55700016
19788,4.712999821
19789,4.643000126
19790,4.854000092
19791,5.065000057
19792,4.854000092
19793,4.501999855
19794,4.221000195
19795,4.712999821
19796,4.643000126
19797,4.501999855
19798,4.010000229
19799,3.447000027
19800,3.305999994
19801,4.010000229
19802,4.643000126
19803,5.065000057
19804,4.501999855
19805,4.78399992
19806,4.43200016
19807,4.010000229
19808,4.150000095
19809,4.290999889
19810,4.150000095
19811,4.079999924
19812,4.43200016
19813,4.290999889
19814,4.572999954
19815,4.712999821
19816,4.43200016
19817,4.643000126
19818,4.854000092
19819,5.839000225
19820,6.330999851
19821,6.541999817
19822,5.416999817
19823,5.627999783
19824,5.697999954
19825,6.050000191
19826,6.330999851
19827,6.050000191
19828,6.190999985
19829,7.597000122
19830,8.442000389
19831,7.948999882
19832,8.230999947
19833,8.300999641
19834,7.668000221
19835,7.034999847
19836,6.823999882
19837,6.752999783
19838,6.964000225
19839,6.894000053
19840,6.823999882
19841,6.894000053
19842,7.105000019
19843,7.245999813
19844,7.315999985
19845,6.541999817
19846,6.752999783
19847,7.315999985
19848,6.823999882
19849,6.541999817
19850,6.541999817
19851,6.190999985
19852,6.472000122
19853,6.261000156
19854,5.839000225
19855,5.55700016
19856,5.486999989
19857,5.065000057
19858,4.923999786
19859,4.361999989
19860,4.994999886
19861,4.150000095
19862,4.079999924
19863,4.361999989
19864,4.712999821
19865,4.572999954
19866,4.572999954
19867,4.854000092
19868,4.501999855
19869,4.361999989
19870,4.43200016
19871,4.290999889
19872,4.290999889
19873,4.501999855
19874,4.501999855
19875,4.43200016
19876,4.361999989
19877,4.572999954
19878,4.150000095
19879,4.010000229
19880,4.221000195
19881,4.150000095
19882,3.799000025
19883,4.150000095
19884,4.150000095
19885,3.799000025
19886,3.799000025
19887,3.938999891
19888,3.938999891
19889,4.010000229
19890,4.150000095
19891,4.079999924
19892,4.221000195
19893,4.010000229
19894,3.868999958
19895,4.010000229
19896,3.799000025
19897,3.51699996
19898,3.447000027
19899,3.588000059
19900,3.799000025
19901,3.305999994
19902,2.954999924
19903,2.743999958
19904,2.884000063
19905,3.305999994
19906,3.025000095
19907,3.165999889
19908,3.377000093
19909,3.588000059
19910,3.799000025
19911,3.377000093
19912,3.657999992
19913,3.938999891
19914,4.361999989
19915,5.205999851
19916,6.050000191
19917,4.994999886
19918,4.643000126
19919,4.643000126
19920,4.994999886
19921,4.994999886
19922,5.55700016
19923,5.205999851
19924,5.486999989
19925,6.190999985
19926,6.190999985
19927,6.330999851
19928,6.683000088
19929,6.472000122
19930,6.40199995
19931,6.40199995
19932,6.40199995
19933,6.40199995
19934,6.472000122
19935,6.330999851
19936,6.190999985
19937,6.612999916
19938,6.612999916
19939,6.612999916
19940,6.472000122
19941,6.683000088
19942,6.894000053
19943,7.456999779
19944,7.245999813
19945,6.612999916
19946,6.40199995
19947,6.40199995
19948,6.612999916
19949,6.894000053
19950,6.612999916
19951,7.034999847
19952,6.683000088
19953,6.050000191
19954,6.40199995
19955,6.752999783
19956,6.261000156
19957,6.119999886
19958,6.050000191
19959,5.90899992
19960,5.979000092
19961,6.261000156
19962,5.979000092
19963,5.90899992
19964,5.90899992
19965,6.050000191
19966,6.050000191
19967,6.119999886
19968,6.261000156
19969,6.40199995
19970,6.541999817
19971,6.612999916
19972,6.40199995
19973,6.261000156
19974,5.90899992
19975,5.627999783
19976,5.697999954
19977,5.697999954
19978,6.050000191
19979,6.119999886
19980,5.979000092
19981,5.697999954
19982,6.050000191
19983,5.90899992
19984,5.90899992
19985,5.839000225
19986,5.90899992
19987,5.346000195
19988,5.768000126
19989,5.416999817
19990,4.994999886
19991,5.205999851
19992,5.205999851
19993,5.346000195
19994,5.768000126
19995,6.330999851
19996,6.261000156
19997,6.190999985
19998,5.697999954
19999,6.330999851
20000,6.261000156
20001,6.823999882
20002,6.612999916
20003,6.752999783
20004,6.823999882
20005,7.456999779
20006,6.894000053
20007,6.964000225
20008,7.315999985
20009,7.175000191
20010,7.456999779
20011,7.668000221
20012,7.315999985
20013,7.809000015
20014,8.37100029
20015,8.159999847
20016,8.300999641
20017,8.722999573
20018,9.215000153
20019,8.86400032
20020,9.567000389
20021,9.918999672
20022,11.39599991
20023,12.7329998
20024,12.52200031
20025,12.23999977
20026,11.46700001
20027,11.60700035
20028,11.04399967
20029,10.62199974
20030,10.13000011
20031,10.13000011
20032,10.13000011
20033,10.27099991
20034,10.41100025
20035,10.48200035
20036,10.62199974
20037,10.19999981
20038,11.04399967
20039,11.32600021
20040,11.18500042
20041,11.39599991
20042,11.11499977
20043,11.11499977
20044,11.04399967
20045,10.97399998
20046,11.04399967
20047,11.18500042
20048,11.46700001
20049,11.18500042
20050,11.04399967
20051,10.83300018
20052,10.62199974
20053,10.76299953
20054,10.62199974
20055,10.27099991
20056,10.55200005
20057,9.98900032
20058,9.286000252
20059,9.215000153
20060,8.512000084
20061,8.300999641
20062,8.300999641
20063,8.230999947
20064,8.86400032
20065,9.215000153
20066,9.215000153
20067,9.496999741
20068,9.355999947
20069,9.708000183
20070,9.918999672
20071,10.27099991
20072,10.27099991
20073,10.3409996
20074,10.48200035
20075,9.918999672
20076,10.19999981
20077,9.848999977
20078,10.06000042
20079,10.3409996
20080,10.62199974
20081,9.98900032
20082,10.06000042
20083,10.41100025
20084,9.567000389
20085,9.98900032
20086,9.708000183
20087,9.074999809
20088,9.496999741
20089,9.637999535
20090,9.918999672
20091,10.48200035
20092,10.06000042
20093,9.777999878
20094,9.215000153
20095,9.567000389
20096,10.27099991
20097,10.55200005
20098,10.76299953
20099,10.48200035
20100,10.41100025
20101,10.06000042
20102,9.637999535
20103,10.06000042
20104,9.567000389
20105,8.722999573
20106,8.86400032
20107,9.918999672
20108,11.11499977
20109,11.04399967
20110,10.83300018
20111,11.04399967
20112,10.55200005
20113,10.27099991
20114,10.76299953
20115,10.3409996
20116,10.48200035
20117,11.32600021
20118,12.31099987
20119,12.52200031
20120,12.6619997
20121,12.17000008
20122,12.17000008
20123,12.38099957
20124,11.5369997
20125,11.32600021
20126,11.67800045
20127,11.18500042
20128,12.02900028
20129,11.74800014
20130,12.59200001
20131,13.15499973
20132,13.36600018
20133,13.9989996
20134,14.27999973
20135,13.8579998
20136,13.78800011
20137,13.08500004
20138,12.7329998
20139,12.7329998
20140,12.7329998
20141,12.59200001
20142,12.38099957
20143,12.7329998
20144,12.6619997
20145,12.17000008
20146,11.88899994
20147,12.38099957
20148,13.15499973
20149,13.08500004
20150,13.01399994
20151,12.94400024
20152,12.6619997
20153,12.38099957
20154,13.15499973
20155,13.64700031
20156,13.8579998
20157,13.8579998
20158,13.78800011
20159,13.29599953
20160,13.9989996
20161,13.08500004
20162,12.02900028
20163,12.45100021
20164,13.15499973
20165,13.08500004
20166,12.52200031
20167,12.38099957
20168,12.10000038
20169,11.74800014
20170,10.76299953
20171,9.708000183
20172,9.918999672
20173,9.708000183
20174,9.777999878
20175,9.074999809
20176,8.722999573
20177,8.230999947
20178,8.512000084
20179,9.425999641
20180,9.848999977
20181,9.145000458
20182,7.668000221
20183,6.964000225
20184,7.315999985
20185,7.175000191
20186,7.245999813
20187,6.823999882
20188,6.472000122
20189,6.119999886
20190,6.40199995
20191,5.697999954
20192,5.135000229
20193,4.994999886
20194,4.994999886
20195,5.346000195
20196,6.119999886
20197,5.90899992
20198,6.612999916
20199,6.472000122
20200,6.261000156
20201,6.823999882
20202,6.894000053
20203,6.683000088
20204,6.683000088
20205,7.105000019
20206,7.52699995
20207,7.315999985
20208,7.809000015
20209,7.948999882
20210,8.159999847
20211,7.737999916
20212,7.948999882
20213,8.090000153
20214,8.159999847
20215,8.300999641
20216,8.442000389
20217,8.512000084
20218,8.020000458
20219,8.230999947
20220,8.159999847
20221,8.020000458
20222,8.300999641
20223,8.300999641
20224,8.159999847
20225,8.020000458
20226,8.37100029
20227,8.512000084
20228,8.230999947
20229,8.230999947
20230,7.948999882
20231,7.809000015
20232,8.020000458
20233,7.948999882
20234,7.456999779
20235,7.879000187
20236,8.300999641
20237,8.020000458
20238,7.456999779
20239,7.245999813
20240,6.40199995
20241,6.472000122
20242,6.330999851
20243,6.40199995
20244,6.050000191
20245,6.190999985
20246,6.190999985
20247,6.050000191
20248,5.979000092
20249,6.050000191
20250,5.768000126
20251,5.346000195
20252,5.55700016
20253,5.486999989
20254,5.346000195
20255,5.346000195
20256,5.065000057
20257,5.065000057
20258,5.205999851
20259,5.276000023
20260,5.276000023
20261,5.276000023
20262,5.276000023
20263,5.276000023
20264,5.276000023
20265,5.627999783
20266,5.55700016
20267,5.205999851
20268,5.205999851
20269,5.346000195
20270,5.276000023
20271,4.994999886
20272,4.923999786
20273,5.276000023
20274,5.205999851
20275,5.205999851
20276,5.416999817
20277,5.346000195
20278,5.839000225
20279,5.627999783
20280,5.55700016
20281,5.346000195
20282,5.486999989
20283,5.90899992
20284,5.486999989
20285,5.90899992
20286,5.627999783
20287,6.050000191
20288,5.768000126
20289,6.190999985
20290,6.119999886
20291,6.40199995
20292,6.40199995
20293,6.472000122
20294,6.40199995
20295,6.964000225
20296,6.894000053
20297,7.175000191
20298,7.456999779
20299,7.737999916
20300,7.879000187
20301,8.090000153
20302,8.512000084
20303,9.00399971
20304,9.00399971
20305,10.06000042
20306,10.19999981
20307,9.98900032
20308,10.90400028
20309,11.88899994
20310,12.59200001
20311,13.36600018
20312,13.22500038
20313,13.71800041
20314,13.36600018
20315,13.01399994
20316,12.7329998
20317,12.6619997
20318,12.52200031
20319,12.23999977
20320,12.23999977
20321,11.81799984
20322,11.88899994
20323,12.10000038
20324,12.23999977
20325,12.6619997
20326,12.59200001
20327,12.7329998
20328,12.02900028
20329,11.67800045
20330,11.11499977
20331,11.18500042
20332,10.62199974
20333,11.18500042
20334,11.25599957
20335,11.32600021
20336,11.46700001
20337,11.32600021
20338,10.83300018
20339,11.11499977
20340,11.18500042
20341,11.18500042
20342,11.04399967
20343,11.32600021
20344,11.39599991
20345,11.32600021
20346,11.67800045
20347,11.74800014
20348,12.17000008
20349,12.31099987
20350,12.59200001
20351,12.7329998
20352,12.6619997
20353,12.59200001
20354,12.8739996
20355,12.7329998
20356,12.7329998
20357,12.8739996
20358,13.29599953
20359,13.71800041
20360,13.71800041
20361,14.06900024
20362,14.35099983
20363,14.21000004
20364,14.84300041
20365,14.56200027
20366,14.63199997
20367,14.42099953
20368,14.49100018
20369,14.70300007
20370,14.35099983
20371,14.56200027
20372,14.06900024
20373,14.35099983
20374,13.8579998
20375,13.43599987
20376,12.94400024
20377,11.46700001
20378,9.00399971
20379,7.948999882
20380,7.879000187
20381,7.52699995
20382,7.245999813
20383,7.386000156
20384,7.105000019
20385,6.261000156
20386,5.55700016
20387,5.135000229
20388,5.416999817
20389,5.276000023
20390,4.923999786
20391,5.346000195
20392,5.346000195
20393,5.346000195
20394,5.486999989
20395,6.752999783
20396,6.190999985
20397,6.190999985
20398,6.612999916
20399,6.612999916
20400,6.752999783
20401,7.105000019
20402,6.752999783
20403,6.119999886
20404,6.612999916
20405,6.612999916
20406,6.40199995
20407,6.472000122
20408,7.456999779
20409,6.050000191
20410,5.768000126
20411,5.90899992
20412,5.768000126
20413,6.683000088
20414,6.119999886
20415,6.190999985
20416,6.40199995
20417,7.105000019
20418,7.034999847
20419,8.090000153
20420,7.52699995
20421,8.020000458
20422,7.737999916
20423,7.245999813
20424,7.52699995
20425,6.823999882
20426,5.486999989
20427,5.416999817
20428,5.346000195
20429,5.90899992
20430,5.205999851
20431,3.025000095
20432,4.221000195
20433,5.697999954
20434,6.964000225
20435,7.105000019
20436,7.668000221
20437,7.668000221
20438,6.683000088
20439,7.105000019
20440,6.612999916
20441,5.90899992
20442,6.261000156
20443,6.472000122
20444,7.52699995
20445,7.737999916
20446,7.809000015
20447,7.948999882
20448,7.245999813
20449,7.456999779
20450,7.668000221
20451,8.442000389
20452,7.737999916
20453,6.472000122
20454,6.472000122
20455,6.40199995
20456,6.894000053
20457,7.52699995
20458,7.456999779
20459,7.668000221
20460,7.034999847
20461,7.668000221
20462,5.90899992
20463,6.261000156
20464,6.40199995
20465,5.768000126
20466,5.627999783
20467,5.205999851
20468,4.643000126
20469,4.150000095
20470,4.290999889
20471,4.079999924
20472,4.150000095
20473,4.501999855
20474,4.290999889
20475,4.501999855
20476,4.43200016
20477,3.799000025
20478,4.010000229
20479,3.236000061
20480,3.305999994
20481,3.025000095
20482,3.51699996
20483,2.884000063
20484,3.657999992
20485,3.938999891
20486,4.501999855
20487,4.643000126
20488,4.150000095
20489,4.361999989
20490,5.205999851
20491,5.065000057
20492,5.346000195
20493,5.90899992
20494,5.55700016
20495,5.768000126
20496,5.90899992
20497,6.40199995
20498,6.40199995
20499,5.90899992
20500,5.697999954
20501,5.697999954
20502,6.472000122
20503,5.90899992
20504,6.261000156
20505,5.90899992
20506,5.55700016
20507,5.768000126
20508,5.346000195
20509,5.276000023
20510,5.065000057
20511,4.854000092
20512,4.854000092
20513,4.854000092
20514,4.290999889
20515,4.501999855
20516,4.643000126
20517,4.78399992
20518,4.923999786
20519,5.486999989
20520,5.55700016
20521,5.768000126
20522,5.768000126
20523,5.55700016
20524,5.065000057
20525,4.923999786
20526,4.78399992
20527,4.572999954
20528,4.712999821
20529,5.065000057
20530,4.994999886
20531,4.643000126
20532,4.854000092
20533,4.572999954
20534,4.643000126
20535,4.501999855
20536,4.43200016
20537,4.78399992
20538,4.361999989
20539,4.712999821
20540,4.78399992
20541,4.43200016
20542,4.643000126
20543,5.276000023
20544,5.276000023
20545,5.276000023
20546,5.276000023
20547,5.276000023
20548,5.276000023
20549,5.276000023
20550,5.276000023
20551,5.276000023
20552,5.276000023
20553,5.276000023
20554,5.276000023
20555,5.276000023
20556,5.276000023
20557,5.276000023
20558,5.276000023
20559,5.276000023
20560,5.276000023
20561,5.276000023
20562,5.276000023
20563,5.276000023
20564,5.276000023
20565,5.276000023
20566,5.276000023
20567,5.276000023
20568,5.276000023
20569,5.276000023
20570,5.276000023
20571,5.276000023
20572,5.276000023
20573,5.276000023
20574,5.276000023
20575,5.276000023
20576,5.276000023
20577,5.276000023
20578,5.276000023
20579,5.276000023
20580,5.276000023
20581,5.276000023
20582,5.276000023
20583,5.276000023
20584,5.276000023
20585,5.276000023
20586,5.276000023
20587,5.276000023
20588,5.276000023
