,OT
3282,18.00900078
3283,18.50099945
3284,17.51600075
3285,16.46100044
3286,15.75800037
3287,15.61699963
3288,16.32099915
3289,16.03899956
3290,14.63199997
3291,14.42099953
3292,14.49100018
3293,15.19499969
3294,13.8579998
3295,13.22500038
3296,13.08500004
3297,13.78800011
3298,14.49100018
3299,14.84300041
3300,14.21000004
3301,15.61699963
3302,15.96899986
3303,15.54699993
3304,15.40600014
3305,15.96899986
3306,15.125
3307,14.63199997
3308,13.08500004
3309,13.43599987
3310,12.10000038
3311,11.5369997
3312,11.67800045
3313,11.60700035
3314,11.11499977
3315,11.32600021
3316,11.11499977
3317,10.83300018
3318,10.27099991
3319,10.55200005
3320,11.25599957
3321,11.60700035
3322,12.59200001
3323,14.14000034
3324,13.64700031
3325,13.15499973
3326,14.98400021
3327,14.27999973
3328,14.77299976
3329,15.75800037
3330,15.54699993
3331,15.125
3332,14.63199997
3333,12.45100021
3334,13.15499973
3335,13.9989996
3336,11.74800014
3337,13.64700031
3338,13.64700031
3339,14.77299976
3340,15.26500034
3341,14.42099953
3342,15.61699963
3343,16.60199928
3344,15.96899986
3345,15.89799976
3346,15.75800037
3347,16.25
3348,17.02400017
3349,16.81299973
3350,15.82800007
3351,16.46100044
3352,15.47599983
3353,15.47599983
3354,15.75800037
3355,14.84300041
3356,14.84300041
3357,14.91399956
3358,13.71800041
3359,14.35099983
3360,14.21000004
3361,14.49100018
3362,14.70300007
3363,15.125
3364,14.91399956
3365,14.49100018
3366,15.96899986
3367,16.60199928
3368,16.74300003
3369,18.5720005
3370,17.65699959
3371,16.25
3372,16.39100075
3373,16.88299942
3374,18.29000092
3375,18.50099945
3376,18.85300064
3377,19.13400078
3378,18.92300034
3379,18.85300064
3380,19.27499962
3381,19.06399918
3382,18.99399948
3383,18.14999962
3384,18.43099976
3385,19.13400078
3386,20.82299995
3387,20.82299995
3388,21.45599937
3389,21.24500084
3390,21.24500084
3391,22.0189991
3392,20.89299965
3393,21.94799995
3394,21.66699982
3395,21.31500053
3396,20.54100037
3397,19.13400078
3398,20.11899948
3399,17.30500031
3400,17.16500092
3401,16.39100075
3402,16.53199959
3403,18.78300095
3404,19.34499931
3405,20.04899979
3406,18.92300034
3407,16.60199928
3408,16.60199928
3409,15.61699963
3410,15.68700027
3411,14.49100018
3412,14.06900024
3413,13.64700031
3414,13.57699966
3415,13.36600018
3416,13.50699997
3417,13.71800041
3418,14.49100018
3419,14.21000004
3420,14.56200027
3421,14.84300041
3422,15.125
3423,14.91399956
3424,14.06900024
3425,13.22500038
3426,12.94400024
3427,13.29599953
3428,13.43599987
3429,13.29599953
3430,13.71800041
3431,13.43599987
3432,13.08500004
3433,13.50699997
3434,13.64700031
3435,13.71800041
3436,14.14000034
3437,14.49100018
3438,14.27999973
3439,14.91399956
3440,15.89799976
3441,13.43599987
3442,13.22500038
3443,13.9289999
3444,15.33600044
3445,17.65699959
3446,18.07900047
3447,16.95400047
3448,16.60199928
3449,15.26500034
3450,16.25
3451,14.49100018
3452,14.56200027
3453,14.14000034
3454,14.49100018
3455,13.71800041
3456,13.9989996
3457,11.32600021
3458,12.7329998
3459,11.46700001
3460,9.777999878
3461,8.86400032
3462,4.361999989
3463,5.205999851
3464,4.712999821
3465,6.119999886
3466,4.923999786
3467,4.854000092
3468,5.135000229
3469,6.261000156
3470,6.40199995
3471,5.55700016
3472,4.150000095
3473,1.970000029
3474,3.095000029
3475,2.673000097
3476,2.109999895
3477,0.633000016
3478,2.109999895
3479,1.337000012
3480,0.843999982
3481,3.095000029
3482,4.923999786
3483,2.954999924
3484,2.813999891
3485,3.799000025
3486,4.079999924
3487,4.290999889
3488,4.221000195
3489,4.712999821
3490,3.938999891
3491,2.602999926
3492,1.266000032
3493,1.406999946
3494,2.532000065
3495,2.180999994
3496,2.532000065
3497,4.643000126
3498,1.337000012
3499,1.970000029
3500,1.687999964
3501,4.712999821
3502,2.954999924
3503,3.165999889
3504,2.532000065
3505,2.884000063
3506,4.643000126
3507,4.290999889
3508,3.868999958
3509,4.150000095
3510,3.095000029
3511,3.165999889
3512,4.994999886
3513,5.768000126
3514,5.979000092
3515,7.809000015
3516,7.245999813
3517,7.737999916
3518,8.442000389
3519,7.315999985
3520,6.683000088
3521,7.034999847
3522,7.809000015
3523,8.230999947
3524,7.456999779
3525,9.074999809
3526,8.581999779
3527,7.105000019
3528,7.245999813
3529,6.330999851
3530,5.979000092
3531,5.697999954
3532,6.472000122
3533,7.245999813
3534,6.823999882
3535,6.119999886
3536,5.346000195
3537,5.979000092
3538,6.050000191
3539,7.105000019
3540,7.245999813
3541,6.964000225
3542,7.668000221
3543,7.948999882
3544,8.230999947
3545,8.934000015
3546,9.637999535
3547,8.934000015
3548,8.159999847
3549,8.020000458
3550,8.090000153
3551,9.215000153
3552,3.799000025
3553,4.501999855
3554,4.361999989
3555,4.994999886
3556,4.290999889
3557,2.602999926
3558,6.330999851
3559,7.456999779
3560,7.597000122
3561,7.668000221
3562,7.245999813
3563,8.722999573
3564,9.145000458
3565,10.90400028
3566,12.7329998
3567,11.11499977
3568,11.18500042
3569,12.6619997
3570,12.59200001
3571,12.23999977
3572,12.17000008
3573,11.18500042
3574,12.02900028
3575,13.01399994
3576,12.59200001
3577,12.80300045
3578,12.7329998
3579,12.02900028
3580,12.10000038
3581,11.04399967
3582,12.7329998
3583,11.74800014
3584,12.80300045
3585,11.81799984
3586,10.97399998
3587,13.43599987
3588,12.7329998
3589,16.74300003
3590,16.88299942
3591,16.25
3592,16.53199959
3593,17.16500092
3594,15.125
3595,14.63199997
3596,13.78800011
3597,13.43599987
3598,14.98400021
3599,15.0539999
3600,14.77299976
3601,14.77299976
3602,13.36600018
3603,13.29599953
3604,14.63199997
3605,13.9989996
3606,14.98400021
3607,12.94400024
3608,12.31099987
3609,11.32600021
3610,11.60700035
3611,12.23999977
3612,13.29599953
3613,16.32099915
3614,15.19499969
3615,14.49100018
3616,15.0539999
3617,16.25
3618,14.70300007
3619,13.22500038
3620,12.23999977
3621,11.11499977
3622,11.25599957
3623,11.18500042
3624,10.48200035
3625,10.27099991
3626,9.918999672
3627,10.3409996
3628,9.567000389
3629,10.06000042
3630,9.215000153
3631,9.074999809
3632,9.286000252
3633,9.355999947
3634,9.496999741
3635,9.708000183
3636,10.48200035
3637,10.83300018
3638,11.18500042
3639,11.25599957
3640,11.25599957
3641,13.01399994
3642,12.80300045
3643,12.31099987
3644,12.10000038
3645,12.94400024
3646,13.50699997
3647,13.29599953
3648,12.8739996
3649,13.22500038
3650,13.9289999
3651,15.47599983
3652,15.0539999
3653,14.77299976
3654,12.17000008
3655,13.9289999
3656,14.06900024
3657,12.17000008
3658,12.80300045
3659,13.36600018
3660,13.01399994
3661,13.29599953
3662,14.49100018
3663,14.14000034
3664,14.63199997
3665,15.89799976
3666,16.10899925
3667,16.25
3668,15.82800007
3669,16.10899925
3670,15.40600014
3671,16.10899925
3672,15.96899986
3673,14.42099953
3674,15.26500034
3675,14.98400021
3676,14.56200027
3677,14.14000034
3678,14.70300007
3679,14.35099983
3680,14.49100018
3681,14.14000034
3682,14.56200027
3683,17.86800003
3684,17.30500031
3685,17.65699959
3686,16.25
3687,15.54699993
3688,15.89799976
3689,16.25
3690,16.46100044
3691,15.61699963
3692,16.39100075
3693,16.25
3694,14.70300007
3695,14.21000004
3696,13.71800041
3697,13.22500038
3698,12.59200001
3699,12.38099957
3700,11.88899994
3701,11.5369997
3702,11.46700001
3703,11.04399967
3704,10.83300018
3705,11.04399967
3706,11.81799984
3707,12.52200031
3708,12.31099987
3709,14.49100018
3710,14.70300007
3711,13.36600018
3712,13.43599987
3713,13.50699997
3714,13.08500004
3715,13.08500004
3716,12.45100021
3717,12.6619997
3718,11.67800045
3719,11.88899994
3720,11.81799984
3721,11.74800014
3722,11.74800014
3723,11.67800045
3724,12.59200001
3725,13.22500038
3726,13.43599987
3727,12.94400024
3728,13.36600018
3729,12.7329998
3730,13.78800011
3731,14.84300041
3732,16.32099915
3733,18.21999931
3734,18.99399948
3735,17.79800034
3736,18.6420002
3737,17.72699928
3738,17.58699989
3739,17.30500031
3740,18.36100006
3741,18.21999931
3742,17.30500031
3743,17.51600075
3744,17.65699959
3745,15.96899986
3746,17.30500031
3747,17.93799973
3748,18.36100006
3749,18.29000092
3750,18.21999931
3751,18.21999931
3752,18.5720005
3753,17.37599945
3754,17.30500031
3755,16.95400047
3756,16.60199928
3757,18.00900078
3758,17.23500061
3759,16.10899925
3760,16.67200089
3761,18.5720005
3762,17.30500031
3763,17.79800034
3764,17.93799973
3765,17.51600075
3766,17.86800003
3767,18.00900078
3768,17.58699989
3769,16.81299973
3770,17.09399986
3771,15.75800037
3772,16.10899925
3773,15.33600044
3774,16.95400047
3775,17.51600075
3776,15.40600014
3777,15.33600044
3778,12.8739996
3779,12.45100021
3780,10.48200035
3781,11.88899994
3782,11.67800045
3783,9.708000183
3784,8.86400032
3785,7.52699995
3786,4.572999954
3787,3.236000061
3788,2.884000063
3789,2.039999962
3790,1.828999996
3791,1.337000012
3792,0.633000016
3793,0.0
3794,-0.633000016
3795,-1.547999978
3796,-2.109999895
3797,-2.461999893
3798,-3.025000095
3799,-3.236000061
3800,-2.954999924
3801,-1.758999944
3802,-0.985000014
3803,0.492000014
3804,0.0
3805,0.0
3806,0.0
3807,0.0
3808,0.0
3809,0.843999982
3810,-0.773999989
3811,-1.406999946
3812,-1.758999944
3813,-2.109999895
3814,-2.673000097
3815,-2.884000063
3816,-3.025000095
3817,-3.165999889
3818,-3.377000093
3819,-3.51699996
3820,-3.938999891
3821,-4.079999924
3822,-4.010000229
3823,-4.010000229
3824,-3.938999891
3825,-2.180999994
3826,0.0
3827,1.266000032
3828,2.180999994
3829,3.447000027
3830,3.799000025
3831,3.588000059
3832,3.236000061
3833,2.321000099
3834,1.266000032
3835,0.915000021
3836,1.266000032
3837,4.079999924
3838,6.261000156
3839,7.668000221
3840,8.512000084
3841,9.637999535
3842,10.13000011
3843,10.55200005
3844,10.48200035
3845,10.06000042
3846,11.5369997
3847,10.48200035
3848,11.67800045
3849,5.839000225
3850,11.88899994
3851,12.59200001
3852,12.8739996
3853,14.63199997
3854,14.49100018
3855,13.08500004
3856,13.8579998
3857,15.33600044
3858,14.49100018
3859,14.35099983
3860,15.19499969
3861,15.26500034
3862,15.47599983
3863,15.19499969
3864,14.56200027
3865,13.9989996
3866,14.21000004
3867,12.52200031
3868,9.98900032
3869,9.215000153
3870,9.215000153
3871,9.567000389
3872,9.074999809
3873,8.230999947
3874,8.512000084
3875,8.86400032
3876,9.215000153
3877,10.69299984
3878,10.62199974
3879,9.918999672
3880,10.13000011
3881,10.48200035
3882,10.13000011
3883,9.145000458
3884,8.230999947
3885,7.809000015
3886,7.597000122
3887,7.105000019
3888,6.683000088
3889,5.90899992
3890,5.839000225
3891,5.90899992
3892,5.839000225
3893,6.330999851
3894,5.697999954
3895,5.55700016
3896,5.697999954
3897,6.541999817
3898,6.612999916
3899,7.315999985
3900,7.597000122
3901,7.52699995
3902,8.159999847
3903,8.442000389
3904,8.722999573
3905,9.567000389
3906,9.637999535
3907,9.918999672
3908,9.215000153
3909,9.215000153
3910,8.512000084
3911,8.020000458
3912,7.668000221
3913,7.245999813
3914,7.245999813
3915,6.752999783
3916,6.541999817
3917,6.330999851
3918,6.190999985
3919,5.697999954
3920,5.90899992
3921,6.472000122
3922,7.245999813
3923,7.597000122
3924,8.159999847
3925,9.074999809
3926,9.286000252
3927,9.145000458
3928,8.86400032
3929,9.215000153
3930,8.37100029
3931,8.020000458
3932,7.809000015
3933,7.879000187
3934,8.300999641
3935,8.300999641
3936,8.652999878
3937,8.934000015
3938,9.355999947
3939,10.19999981
3940,11.46700001
3941,12.23999977
3942,11.25599957
3943,10.48200035
3944,13.08500004
3945,13.43599987
3946,14.42099953
3947,16.25
3948,16.60199928
3949,16.10899925
3950,16.32099915
3951,14.70300007
3952,13.9989996
3953,14.35099983
3954,14.49100018
3955,12.45100021
3956,11.5369997
3957,12.52200031
3958,12.23999977
3959,12.17000008
3960,10.55200005
3961,11.18500042
3962,7.175000191
3963,7.737999916
3964,8.581999779
3965,8.442000389
3966,7.245999813
3967,5.627999783
3968,7.034999847
3969,5.839000225
3970,6.541999817
3971,6.964000225
3972,6.683000088
3973,8.159999847
3974,9.98900032
3975,8.512000084
3976,8.722999573
3977,8.722999573
3978,7.948999882
3979,7.948999882
3980,10.19999981
3981,7.668000221
3982,8.090000153
3983,5.697999954
3984,5.627999783
3985,6.752999783
3986,8.020000458
3987,6.541999817
3988,5.979000092
3989,5.276000023
3990,7.034999847
3991,6.050000191
3992,6.050000191
3993,7.456999779
3994,8.442000389
3995,8.934000015
3996,10.48200035
3997,9.777999878
3998,11.25599957
3999,10.19999981
4000,10.27099991
4001,10.62199974
4002,9.98900032
4003,10.48200035
4004,10.06000042
4005,10.06000042
4006,8.230999947
4007,8.86400032
4008,8.934000015
4009,8.37100029
4010,8.934000015
4011,9.145000458
4012,9.286000252
4013,9.567000389
4014,9.777999878
4015,9.567000389
4016,10.13000011
4017,10.55200005
4018,9.848999977
4019,11.04399967
4020,12.8739996
4021,12.59200001
4022,12.02900028
4023,11.5369997
4024,10.69299984
4025,10.69299984
4026,11.67800045
4027,11.46700001
4028,11.11499977
4029,10.76299953
4030,10.13000011
4031,10.90400028
4032,11.11499977
4033,10.69299984
4034,10.48200035
4035,9.98900032
4036,8.934000015
4037,8.934000015
4038,10.3409996
4039,9.145000458
4040,9.637999535
4041,10.48200035
4042,10.90400028
4043,12.23999977
4044,11.81799984
4045,13.15499973
4046,13.78800011
4047,13.71800041
4048,13.22500038
4049,12.7329998
4050,11.81799984
4051,11.81799984
4052,11.11499977
4053,10.3409996
4054,9.777999878
4055,9.567000389
4056,9.425999641
4057,9.918999672
4058,9.918999672
4059,9.777999878
4060,9.637999535
4061,8.230999947
4062,9.145000458
4063,10.76299953
4064,10.13000011
4065,9.567000389
4066,11.18500042
4067,11.88899994
4068,13.01399994
4069,16.18000031
4070,17.16500092
4071,13.78800011
4072,13.08500004
4073,12.59200001
4074,11.46700001
4075,11.18500042
4076,10.48200035
4077,10.3409996
4078,10.27099991
4079,10.19999981
4080,10.55200005
4081,11.88899994
4082,12.23999977
4083,12.23999977
4084,12.59200001
4085,12.31099987
4086,11.88899994
4087,11.74800014
4088,12.23999977
4089,13.78800011
4090,13.78800011
4091,13.78800011
4092,12.94400024
4093,13.64700031
4094,14.91399956
4095,16.10899925
4096,14.84300041
4097,14.42099953
4098,14.49100018
4099,14.35099983
4100,14.14000034
4101,14.56200027
4102,14.77299976
4103,13.9989996
4104,15.19499969
4105,14.84300041
4106,14.84300041
4107,14.56200027
4108,14.70300007
4109,14.06900024
4110,15.61699963
4111,14.35099983
4112,15.89799976
4113,16.88299942
4114,15.40600014
4115,15.0539999
4116,14.35099983
4117,14.70300007
4118,14.70300007
4119,14.63199997
4120,15.0539999
4121,15.89799976
4122,15.40600014
4123,15.75800037
4124,15.19499969
4125,14.21000004
4126,14.21000004
4127,9.848999977
4128,8.020000458
4129,6.964000225
4130,6.683000088
4131,5.697999954
4132,7.456999779
4133,5.839000225
4134,9.918999672
4135,8.090000153
4136,7.879000187
4137,9.145000458
4138,9.637999535
4139,9.286000252
4140,9.918999672
4141,9.918999672
4142,9.708000183
4143,9.567000389
4144,9.215000153
4145,8.86400032
4146,8.934000015
4147,9.215000153
4148,9.286000252
4149,5.697999954
4150,7.948999882
4151,8.722999573
4152,8.722999573
4153,8.722999573
4154,7.245999813
4155,9.496999741
4156,10.06000042
4157,10.19999981
4158,10.62199974
4159,9.074999809
4160,9.918999672
4161,9.00399971
4162,6.472000122
4163,7.105000019
4164,5.55700016
4165,5.768000126
4166,8.581999779
4167,7.315999985
4168,8.090000153
4169,10.13000011
4170,9.637999535
4171,8.090000153
4172,9.145000458
4173,8.020000458
4174,8.581999779
4175,8.230999947
4176,8.159999847
4177,6.40199995
4178,6.472000122
4179,7.386000156
4180,7.245999813
4181,7.386000156
4182,6.541999817
4183,7.105000019
4184,7.948999882
4185,7.456999779
4186,7.597000122
4187,8.300999641
4188,9.00399971
4189,9.215000153
4190,10.69299984
4191,9.848999977
4192,10.19999981
4193,9.286000252
4194,11.04399967
4195,10.97399998
4196,11.11499977
4197,10.97399998
4198,11.39599991
4199,11.39599991
4200,12.02900028
4201,12.23999977
4202,11.5369997
4203,11.67800045
4204,12.10000038
4205,11.74800014
4206,11.18500042
4207,12.23999977
4208,12.38099957
4209,12.17000008
4210,12.02900028
4211,12.94400024
4212,10.69299984
4213,10.83300018
4214,12.23999977
4215,11.46700001
4216,11.81799984
4217,11.11499977
4218,10.55200005
4219,9.286000252
4220,8.442000389
4221,8.230999947
4222,8.581999779
4223,6.964000225
4224,6.752999783
4225,6.261000156
4226,6.894000053
4227,6.752999783
4228,6.40199995
4229,6.752999783
4230,6.050000191
4231,5.90899992
4232,5.90899992
4233,5.486999989
4234,5.697999954
4235,6.050000191
4236,5.90899992
4237,6.261000156
4238,5.839000225
4239,5.839000225
4240,6.612999916
4241,6.823999882
4242,6.752999783
4243,6.612999916
4244,6.330999851
4245,6.190999985
4246,7.245999813
4247,6.894000053
4248,6.683000088
4249,6.823999882
4250,7.245999813
4251,5.979000092
4252,3.588000059
4253,3.377000093
4254,3.377000093
4255,3.588000059
4256,6.40199995
4257,4.572999954
4258,7.105000019
4259,7.809000015
4260,5.205999851
4261,5.979000092
4262,6.050000191
4263,6.330999851
4264,6.40199995
4265,6.964000225
4266,7.668000221
4267,8.020000458
4268,8.37100029
4269,8.512000084
4270,9.98900032
4271,10.62199974
4272,5.205999851
4273,5.486999989
4274,3.377000093
4275,2.250999928
4276,4.854000092
4277,4.994999886
4278,6.050000191
4279,6.823999882
4280,7.175000191
4281,8.37100029
4282,6.541999817
4283,6.472000122
4284,4.43200016
4285,4.854000092
4286,3.588000059
4287,3.868999958
4288,4.150000095
4289,5.065000057
4290,6.964000225
4291,7.668000221
4292,7.386000156
4293,7.879000187
4294,7.668000221
4295,8.159999847
4296,6.330999851
4297,6.683000088
4298,7.105000019
4299,6.40199995
4300,5.697999954
4301,5.205999851
4302,6.40199995
4303,7.034999847
4304,7.668000221
4305,8.159999847
4306,7.456999779
4307,7.809000015
4308,8.37100029
4309,8.442000389
4310,10.19999981
4311,8.722999573
4312,9.848999977
4313,9.286000252
4314,8.230999947
4315,8.37100029
4316,7.879000187
4317,7.386000156
4318,8.37100029
4319,8.020000458
4320,6.261000156
4321,6.472000122
4322,5.979000092
4323,6.472000122
4324,6.612999916
4325,5.346000195
4326,6.40199995
4327,5.276000023
4328,6.752999783
4329,6.541999817
4330,5.979000092
4331,7.105000019
4332,7.52699995
4333,8.86400032
4334,9.918999672
4335,7.668000221
4336,7.737999916
4337,9.00399971
4338,9.215000153
4339,9.286000252
4340,9.355999947
4341,9.074999809
4342,9.074999809
4343,7.879000187
4344,7.175000191
4345,7.315999985
4346,8.230999947
4347,8.300999641
4348,8.934000015
4349,7.879000187
4350,7.456999779
4351,7.597000122
4352,8.230999947
4353,8.442000389
4354,7.809000015
4355,8.159999847
4356,7.597000122
4357,7.597000122
4358,9.215000153
4359,8.37100029
4360,8.090000153
4361,9.00399971
4362,9.425999641
4363,9.074999809
4364,8.722999573
4365,8.230999947
4366,8.020000458
4367,7.034999847
4368,6.612999916
4369,6.612999916
4370,6.40199995
4371,5.768000126
4372,5.416999817
4373,5.065000057
4374,5.697999954
4375,4.923999786
4376,4.43200016
4377,5.486999989
4378,6.964000225
4379,7.948999882
4380,8.86400032
4381,11.81799984
4382,13.15499973
4383,12.38099957
4384,12.10000038
4385,11.88899994
4386,10.97399998
4387,10.69299984
4388,10.19999981
4389,10.90400028
4390,10.90400028
4391,11.25599957
4392,10.90400028
4393,10.90400028
4394,10.90400028
4395,10.90400028
4396,10.90400028
4397,10.90400028
4398,10.90400028
4399,10.90400028
4400,10.90400028
4401,10.90400028
4402,10.90400028
4403,10.90400028
4404,10.90400028
4405,10.90400028
4406,10.90400028
4407,10.90400028
4408,10.90400028
4409,10.90400028
4410,10.90400028
4411,10.90400028
4412,10.90400028
4413,10.90400028
4414,10.90400028
4415,10.90400028
4416,10.19999981
4417,10.06000042
4418,9.918999672
4419,9.215000153
4420,10.13000011
4421,9.777999878
4422,10.13000011
4423,11.32600021
4424,10.13000011
4425,10.27099991
4426,9.98900032
4427,12.02900028
4428,11.88899994
4429,14.63199997
4430,16.67200089
4431,15.47599983
4432,13.50699997
4433,13.22500038
4434,12.7329998
4435,12.52200031
4436,12.6619997
4437,14.14000034
4438,14.21000004
4439,13.71800041
4440,14.42099953
4441,14.77299976
4442,14.84300041
4443,13.57699966
4444,12.8739996
4445,13.22500038
4446,12.80300045
4447,13.43599987
4448,10.62199974
4449,9.708000183
4450,10.69299984
4451,9.637999535
4452,11.5369997
4453,13.9989996
4454,13.08500004
4455,13.36600018
4456,13.78800011
4457,13.78800011
4458,13.43599987
4459,13.01399994
4460,13.8579998
4461,13.29599953
4462,13.29599953
4463,13.29599953
4464,13.36600018
4465,12.38099957
4466,12.38099957
4467,11.5369997
4468,12.23999977
4469,11.32600021
4470,11.88899994
4471,10.62199974
4472,10.76299953
4473,10.69299984
4474,10.48200035
4475,11.32600021
4476,11.25599957
4477,11.39599991
4478,12.10000038
4479,11.67800045
4480,11.67800045
4481,12.80300045
4482,13.8579998
4483,14.35099983
4484,14.21000004
4485,13.78800011
4486,12.45100021
4487,12.45100021
4488,12.59200001
4489,12.38099957
4490,12.45100021
4491,12.38099957
4492,13.29599953
4493,14.27999973
4494,12.94400024
4495,12.45100021
4496,12.23999977
4497,12.52200031
4498,12.10000038
4499,14.14000034
4500,12.31099987
4501,12.17000008
4502,13.78800011
4503,10.62199974
4504,10.48200035
4505,11.18500042
4506,8.86400032
4507,10.13000011
4508,9.355999947
4509,6.823999882
4510,6.190999985
4511,5.416999817
4512,4.854000092
4513,4.854000092
4514,4.78399992
4515,4.923999786
4516,5.768000126
4517,6.261000156
4518,5.979000092
4519,5.135000229
4520,5.276000023
4521,5.205999851
4522,4.712999821
4523,4.501999855
4524,4.290999889
4525,4.712999821
4526,6.472000122
4527,6.050000191
4528,6.823999882
4529,5.90899992
4530,5.346000195
4531,6.964000225
4532,4.994999886
4533,6.40199995
4534,5.486999989
4535,5.065000057
4536,3.588000059
4537,2.39199996
4538,4.150000095
4539,4.010000229
4540,4.290999889
4541,2.743999958
4542,3.657999992
4543,2.954999924
4544,6.261000156
4545,6.541999817
4546,6.683000088
4547,7.034999847
4548,3.938999891
4549,5.55700016
4550,4.290999889
4551,7.105000019
4552,4.854000092
4553,5.90899992
4554,6.612999916
4555,6.472000122
4556,6.683000088
4557,8.442000389
4558,6.40199995
4559,6.40199995
4560,8.86400032
4561,9.145000458
4562,5.486999989
4563,6.894000053
4564,7.948999882
4565,6.330999851
4566,7.597000122
4567,9.00399971
4568,5.55700016
4569,5.205999851
4570,5.416999817
4571,6.050000191
4572,6.261000156
4573,6.472000122
4574,6.823999882
4575,6.190999985
4576,6.752999783
4577,4.994999886
4578,5.135000229
4579,6.050000191
4580,6.050000191
4581,5.276000023
4582,5.205999851
4583,6.261000156
4584,5.90899992
4585,6.964000225
4586,6.964000225
4587,6.752999783
4588,6.612999916
4589,6.472000122
4590,6.752999783
4591,6.472000122
4592,4.361999989
4593,4.854000092
4594,5.205999851
4595,7.386000156
4596,7.879000187
4597,6.119999886
4598,7.668000221
4599,6.40199995
4600,6.261000156
4601,7.386000156
4602,7.948999882
4603,7.245999813
4604,9.215000153
4605,8.722999573
4606,9.918999672
4607,9.496999741
4608,9.425999641
4609,9.777999878
4610,10.3409996
4611,10.55200005
4612,9.496999741
4613,9.708000183
4614,9.074999809
4615,9.567000389
4616,9.777999878
4617,10.48200035
4618,10.55200005
4619,10.13000011
4620,10.48200035
4621,10.19999981
4622,10.69299984
4623,9.777999878
4624,10.13000011
4625,8.512000084
4626,8.512000084
4627,8.512000084
4628,8.512000084
4629,8.512000084
4630,9.848999977
4631,9.98900032
4632,10.13000011
4633,10.13000011
4634,10.13000011
4635,10.06000042
4636,8.652999878
4637,7.668000221
4638,7.52699995
4639,7.245999813
4640,7.948999882
4641,8.86400032
4642,7.668000221
4643,8.37100029
4644,8.37100029
4645,8.159999847
4646,8.793000221
4647,8.020000458
4648,7.52699995
4649,7.315999985
4650,6.472000122
4651,5.90899992
4652,6.119999886
4653,6.050000191
4654,6.40199995
4655,6.612999916
4656,7.668000221
4657,7.456999779
4658,7.315999985
4659,6.683000088
4660,5.135000229
4661,5.627999783
4662,5.90899992
4663,6.119999886
4664,5.697999954
4665,5.979000092
4666,5.979000092
4667,7.105000019
4668,6.752999783
4669,7.315999985
4670,7.386000156
4671,8.090000153
4672,7.879000187
4673,8.020000458
4674,9.215000153
4675,9.355999947
4676,9.215000153
4677,9.425999641
4678,9.355999947
4679,9.355999947
4680,10.13000011
4681,9.496999741
4682,9.637999535
4683,9.98900032
4684,10.41100025
4685,9.215000153
4686,8.512000084
4687,8.442000389
4688,8.020000458
4689,7.105000019
4690,7.245999813
4691,7.597000122
4692,6.541999817
4693,6.823999882
4694,8.652999878
4695,8.020000458
4696,7.809000015
4697,7.668000221
4698,8.020000458
4699,9.567000389
4700,9.567000389
4701,9.215000153
4702,9.145000458
4703,9.777999878
4704,9.145000458
4705,7.948999882
4706,7.948999882
4707,8.300999641
4708,7.386000156
4709,8.159999847
4710,8.159999847
4711,5.839000225
4712,6.050000191
4713,6.190999985
4714,5.065000057
4715,5.768000126
4716,5.839000225
4717,7.105000019
4718,10.27099991
4719,9.074999809
4720,9.355999947
4721,10.97399998
4722,10.97399998
4723,10.48200035
4724,10.76299953
4725,10.13000011
4726,8.722999573
4727,7.879000187
4728,7.879000187
4729,7.175000191
4730,6.261000156
4731,6.40199995
4732,5.839000225
4733,5.979000092
4734,6.261000156
4735,5.697999954
4736,6.050000191
4737,5.90899992
4738,5.346000195
4739,7.52699995
4740,7.034999847
4741,7.105000019
4742,8.512000084
4743,7.668000221
4744,7.737999916
4745,8.090000153
4746,7.034999847
4747,6.119999886
4748,5.416999817
4749,5.205999851
4750,4.994999886
4751,5.697999954
4752,5.416999817
4753,5.205999851
4754,4.78399992
4755,5.205999851
4756,4.994999886
4757,4.643000126
4758,4.854000092
4759,4.712999821
4760,4.501999855
4761,4.221000195
4762,4.712999821
4763,5.979000092
4764,5.90899992
4765,6.330999851
4766,7.315999985
4767,7.456999779
4768,7.52699995
4769,7.597000122
4770,8.512000084
4771,8.512000084
4772,7.668000221
4773,6.752999783
4774,6.541999817
4775,6.472000122
4776,5.205999851
4777,5.697999954
4778,4.78399992
4779,4.290999889
4780,4.290999889
4781,4.221000195
4782,4.501999855
4783,4.854000092
4784,4.854000092
4785,4.501999855
4786,5.416999817
4787,7.105000019
4788,6.894000053
4789,7.105000019
4790,8.652999878
4791,8.020000458
4792,7.668000221
4793,7.315999985
4794,8.300999641
4795,7.737999916
4796,6.541999817
4797,6.119999886
4798,5.90899992
4799,5.768000126
4800,5.627999783
4801,5.486999989
4802,5.135000229
4803,4.854000092
4804,4.78399992
4805,5.55700016
4806,4.854000092
4807,5.065000057
4808,5.627999783
4809,5.839000225
4810,6.050000191
4811,6.964000225
4812,7.668000221
4813,8.020000458
4814,8.159999847
4815,8.300999641
4816,8.159999847
4817,8.159999847
4818,9.777999878
4819,9.98900032
4820,10.27099991
4821,10.62199974
4822,9.708000183
4823,9.637999535
4824,9.215000153
4825,9.848999977
4826,10.83300018
4827,10.62199974
4828,10.06000042
4829,9.286000252
4830,9.355999947
4831,8.934000015
4832,9.074999809
4833,9.286000252
4834,8.37100029
4835,8.722999573
4836,8.512000084
4837,8.230999947
4838,8.020000458
