trues,TDIformer,iTransformer,TimesNet,Informer
0.92714274,0.86427814,0.9120691,0.9877644,0.50187564
0.9555819,0.89247113,0.9266699,0.9628422,0.51663774
0.9984441,0.9226155,0.93362874,0.9754066,0.51910025
1.0270865,0.9403594,0.9422272,0.9985809,0.523106
1.0413061,0.9203654,0.95073366,1.0019202,0.5290302
1.012867,0.971195,0.9864716,1.034346,0.5515604
1.0413061,0.9898893,1.0081446,1.0259136,0.5683393
1.0557289,1.0151204,1.0321536,1.0729916,0.57283336
1.0557289,1.0110425,1.0420684,1.0687362,0.57426804
1.0843713,0.9751009,1.0436242,1.0596834,0.5933829
1.0843713,0.9842482,1.0587988,1.0965841,0.6068818
1.0985911,1.0056934,1.0541931,1.1008902,0.6306452
1.1128107,1.0072322,1.0684668,1.0889944,0.62895626
1.0843713,1.0317687,1.0870404,1.1020458,0.65447664
1.0270865,1.0584594,1.1138984,1.0922923,0.67950064
1.0843713,1.0474265,1.1080276,1.1210074,0.64442533
1.0557289,1.0492038,1.1156508,1.1039194,0.6504038
1.0985911,1.0621908,1.132886,1.1208898,0.6807001
1.0843713,1.0716627,1.1413745,1.1221181,0.67936015
1.012867,1.0512737,1.1270324,1.1090204,0.6747689
0.9984441,1.0734304,1.1145148,1.10168,0.6751067
1.0843713,1.0442125,1.0915446,1.1182728,0.66913205
1.1985348,1.0492446,1.1050665,1.0969996,0.658449
1.2558199,1.1123261,1.1508591,1.10394,0.65537846
1.2700394,1.1261314,1.1757098,1.131494,0.6529906
1.1985348,1.2116463,1.213417,1.1486243,0.6613312
1.2558199,1.2096353,1.2258399,1.1617067,0.65923387
1.241397,1.1835923,1.2315056,1.1677799,0.65390635
1.3271213,1.2023029,1.2364377,1.1742332,0.6395446
1.3271213,1.3196529,1.2605035,1.1902596,0.6136369
1.3986256,1.343497,1.2790715,1.2121223,0.6254678
1.4272683,1.3336004,1.28244,1.2267429,0.63824195
1.341544,1.3340306,1.2954085,1.2380245,0.63022745
1.5129924,1.3307823,1.2942369,1.2509413,0.6276649
1.527212,1.3195362,1.3110957,1.2660987,0.62132114
1.48435,1.3578314,1.3320136,1.2485781,0.60696006
1.5558544,1.3692625,1.3470975,1.2888418,0.61463803
1.4701302,1.3994102,1.3622018,1.2875258,0.62922007
1.4987726,1.3905115,1.3807948,1.3159391,0.62284976
1.527212,1.4200372,1.3746002,1.3067456,0.6108062
1.5129924,1.413422,1.3962632,1.3265715,0.6165118
1.5558544,1.4462082,1.4102224,1.3229756,0.5898655
1.6129361,1.5111277,1.4231206,1.2664073,0.5881887
1.6986604,1.4876978,1.4363885,1.3019379,0.58176255
1.7845875,1.5066994,1.4551861,1.2583036,0.5939576
1.8130271,1.5677296,1.4866323,1.2781132,0.5880012
1.7845875,1.6355761,1.5162902,1.337761,0.5844921
1.8845315,1.6919627,1.5305123,1.312052,0.62665236
1.8130271,1.7247663,1.5632058,1.31668,0.6180062
1.7415223,1.8643128,1.5645864,1.37953,0.60989314
1.770165,1.8213074,1.575711,1.3466963,0.62004757
1.6844407,1.833899,1.597418,1.3515244,0.6079189
1.6702212,1.8638784,1.6042725,1.2892153,0.6139771
1.584497,1.8572651,1.6191149,1.3453937,0.61048657
1.5129924,1.826996,1.6306033,1.3449204,0.6185244
1.4701302,1.6949631,1.6066318,1.335066,0.58959574
1.4272683,1.5965525,1.6128172,1.3498507,0.58219904
1.3844061,1.5148877,1.5451314,1.3250301,0.5746856
1.3986256,1.48756,1.4142268,1.3958108,0.5814289
1.4128454,1.469513,1.3402182,1.3080729,0.5812162
1.3844061,1.4275081,1.3177235,1.2642639,0.6113813
1.3844061,1.4675951,1.2666625,1.2774608,0.60595864
1.341544,1.4392581,1.2595335,1.2344763,0.61492217
1.2271773,1.4291291,1.2300378,1.2211794,0.6189714
1.1985348,1.4108258,1.1936356,1.2377633,0.6310703
1.1556729,1.3106315,1.1654767,1.1331171,0.6309027
1.1700954,1.2886477,1.141709,1.1736594,0.6383458
1.1556729,1.3108101,1.1307659,1.0890689,0.666953
1.1556729,1.2613922,1.1373144,1.0297927,0.67145854
1.1843153,1.2096536,1.0862335,0.98145807,0.6427449
1.1843153,1.2183195,1.1024421,1.0033416,0.64172065
1.2129576,1.177804,1.1018138,1.015991,0.64930594
1.1985348,1.1656055,1.0910287,1.0073912,0.6314109
1.1556729,1.1761397,1.1123406,1.0156609,0.62820715
1.1843153,1.1437602,1.1196473,1.0146598,0.61363345
1.1843153,1.092284,1.1411299,1.0627306,0.6033026
1.1556729,1.0864534,1.1447103,1.1298258,0.59725946
1.1700954,1.1226194,1.1691912,1.1308205,0.5987507
1.1700954,1.0629476,1.1596758,1.118171,0.5782175
1.1985348,1.0909704,1.1714262,1.1212016,0.56889063
1.2129576,1.1118001,1.1750631,1.1334293,0.58045954
1.2129576,1.1151174,1.1697701,1.1576645,0.58274657
1.1985348,1.0940361,1.1754439,1.1640704,0.6005859
1.1985348,1.1662126,1.199214,1.102351,0.60369486
1.2129576,1.1430792,1.1929905,1.0808794,0.60332394
1.1843153,1.1664575,1.2048746,1.1108118,0.6025111
1.1843153,1.2010751,1.2267244,1.0604006,0.6079045
1.2271773,1.1996481,1.2158128,1.0551023,0.61197835
1.1700954,1.1846864,1.2251236,1.0573131,0.64532
1.1843153,1.1972901,1.2200539,1.1014371,0.67059034
1.2271773,1.1857582,1.2168657,1.0651176,0.67588186
1.1985348,1.1766562,1.2269189,1.056658,0.67956704
1.141453,1.1937516,1.2435418,1.0426167,0.6779839
1.0985911,1.1495765,1.2332683,1.0015005,0.6888311
1.1128107,1.1039991,1.2160908,1.0376226,0.6943921
1.1272335,1.0903038,1.2117047,1.0497761,0.7111875
1.2129576,1.0733148,1.2005666,1.0142176,0.71638244
1.1556729,1.0964735,1.2405124,1.0335693,0.7598573
1.1700954,1.1451575,1.2433317,1.0230211,0.7824023
1.241397,1.1212455,1.2445874,1.0504402,0.80757475
1.2700394,1.092786,1.2570131,1.1031778,0.8314977
1.241397,1.1147482,1.2633814,1.114273,0.85148734
1.241397,1.1512547,1.2823327,1.1357744,0.86583275
1.2700394,1.1745447,1.3160721,1.1468467,0.8858032
1.2129576,1.1839023,1.3238118,1.1608026,0.91316265
1.3129015,1.1758132,1.3143883,1.2033004,0.92040104
1.3129015,1.1984986,1.3176101,1.2351576,0.8984106
1.3129015,1.2031579,1.333129,1.2162038,0.9337858
1.3129015,1.2674073,1.3687303,1.2133292,0.93846744
1.341544,1.2766404,1.3689994,1.2565922,0.94403696
1.3699832,1.3120573,1.3972219,1.3146414,0.945864
1.3271213,1.3388531,1.4150745,1.259412,1.0016139
1.2558199,1.2920476,1.3990461,1.3868675,0.98966783
1.2129576,1.2796215,1.3800449,1.3078452,0.97351646
1.2271773,1.2530136,1.357695,1.3219965,0.9729846
1.1985348,1.2160609,1.3031136,1.2870913,0.9780992
1.2700394,1.2031401,1.2778494,1.2539573,0.9764656
1.241397,1.1981654,1.2639619,1.3000801,0.9786033
1.1843153,1.2236644,1.238892,1.2811302,1.0203009
1.2271773,1.2336973,1.2213042,1.2449415,1.0165104
1.2129576,1.16293,1.1850761,1.2663558,1.0162089
1.1272335,1.1458619,1.1651136,1.2404447,1.0371776
0.9984441,1.1290492,1.1455913,1.2427344,1.0327035
1.0843713,1.0869236,1.1020299,1.2393014,1.0105329
1.0413061,1.071566,1.1009927,1.2033968,1.0330076
1.0985911,1.0476538,1.080377,1.222998,1.0241287
1.0413061,1.0506788,1.0791364,1.1862684,1.0163872
1.0843713,1.0537492,1.0704558,1.1265002,1.0035583
1.0270865,1.0497986,1.0656182,1.0943073,1.0070448
1.012867,1.0363383,1.0408683,1.0954026,0.99317247
0.9413623,1.0428674,1.0320313,1.0241665,0.9692286
0.9842243,1.0108755,1.0063745,1.0208461,0.9723941
0.9555819,1.0273118,1.0021088,0.98657775,0.97580457
0.9555819,1.0374199,0.99430335,0.9941094,0.96079963
0.9127199,1.0214401,0.9876657,0.9401863,0.93972117
1.0557289,1.0075177,0.9778079,0.9367045,0.9533136
1.1128107,1.0247182,0.983119,0.94718206,0.9378355
1.1556729,1.0487571,1.0063344,0.93987083,0.9443453
1.1700954,1.0711154,1.0235293,0.9420892,0.94675875
1.2129576,1.129678,1.054491,0.9490913,0.959472
1.2842591,1.1542468,1.0777997,0.9851459,0.922907
1.3129015,1.211597,1.1257199,1.0062335,0.9299556
1.241397,1.259315,1.173195,1.0308241,0.9138532
1.1985348,1.3095798,1.209504,1.0202211,0.8718265
1.2558199,1.2668617,1.2050787,1.0557916,0.84875315
1.241397,1.2696419,1.2152314,1.0609196,0.86085093
1.241397,1.2725964,1.2226145,1.0949166,0.8381706
1.241397,1.2493784,1.2258847,1.0705745,0.83876556
1.2129576,1.2404476,1.2341001,1.1137125,0.8238
1.1556729,1.2380793,1.2487906,1.1444913,0.82274014
0.026835546,1.168696,1.2225206,1.1396031,0.78850657
-0.0018069521,1.013449,0.9037609,0.9497446,0.76680154
0.055477947,0.6457076,0.7646033,0.82432544,0.7261457
-0.23033708,0.51061946,0.68552446,0.7288971,0.7407175
-0.37334615,0.39204693,0.58865494,0.63780475,0.69062805
-0.35912648,0.2625014,0.48956496,0.53591615,0.662318
-0.3162644,0.17501998,0.3901118,0.42309648,0.6292397
-0.14461291,0.101944774,0.30821145,0.36865103,0.60202533
-0.14461291,0.03756088,0.25106728,0.31505775,0.5750309
0.09834013,0.077929586,0.23545909,0.24132478,0.5674952
0.38395184,0.15363598,0.22562593,0.17644376,0.530564
0.48409885,0.23572123,0.22911769,0.2414611,0.53314507
0.46987924,0.29007405,0.23395562,0.26129377,0.504506
0.45545644,0.47863123,0.24333948,0.30626386,0.47163668
0.55560344,0.5324017,0.27525872,0.34485477,0.5010789
0.6126852,0.5499449,0.32322758,0.34374255,0.51707256
0.6555472,0.5595478,0.3507399,0.26108634,0.5093283
0.66976696,0.70256793,0.42775178,0.35184473,0.51878357
0.6413276,0.64119864,0.43883723,0.39500087,0.5056921
0.5984656,0.6172875,0.48419666,0.38095415,0.5528328
0.6269048,0.53182924,0.4976854,0.38298512,0.5968187
0.5984656,0.4856012,0.5301322,0.33202446,0.5564184
0.55560344,0.5464397,0.59565866,0.31870854,0.5512641
0.569823,0.48836866,0.59667885,0.28947693,0.5481897
0.66976696,0.43648517,0.5722462,0.25119084,0.5523983
0.5984656,0.5370572,0.63995457,0.29975277,0.592608
0.569823,0.5951927,0.6978636,0.3240292,0.59785134
0.5840428,0.5222081,0.6499671,0.41620266,0.6105706
0.6269048,0.5213459,0.6570598,0.3460815,0.6203516
0.569823,0.60759807,0.7332718,0.37154156,0.64785916
0.55560344,0.6406847,0.7512514,0.3193922,0.6434532
0.6269048,0.65863603,0.7746888,0.34660268,0.6641661
0.5984656,0.58276534,0.74188167,0.3772294,0.62974644
0.5411806,0.6084254,0.79883707,0.41407314,0.6837105
0.45545644,0.6138045,0.7989045,0.31363714,0.62645584
0.39837468,0.58101636,0.795042,0.31013155,0.6536259
0.36973226,0.50390995,0.71507376,0.27902812,0.57415634
0.51274145,0.5233884,0.7581213,0.22621286,0.52754104
0.526961,0.5216574,0.76286656,0.23829061,0.5764305
0.39837468,0.5207352,0.76371205,0.22915381,0.5757115
0.41259444,0.4574327,0.68711793,0.1944573,0.5596767
0.41259444,0.34928897,0.6540949,0.19845021,0.5338656
0.45545644,0.35820717,0.6207181,0.15479976,0.53210723
0.45545644,0.47728375,0.592092,0.13354844,0.5089346
0.48409885,0.40583277,0.5570585,0.083866596,0.50884265
0.42701706,0.4690011,0.5269932,0.07244575,0.50436115
0.48409885,0.48186326,0.50408244,0.02952838,0.48402405
0.5411806,0.45637172,0.46866584,0.09534204,0.48468187
0.51274145,0.48835528,0.4774266,0.24870062,0.4263172
0.526961,0.47905767,0.47163662,0.10253608,0.475155
0.46987924,0.43548086,0.48238856,0.10914636,0.45706263
0.38395184,0.4299962,0.47851154,0.18067497,0.48481455
0.2840081,0.33521652,0.42939064,0.16780692,0.46163014
0.34108984,0.2367619,0.3304411,0.21786791,0.47813922
0.35551268,0.16852137,0.3084224,0.21941233,0.50851667
0.34108984,0.23361886,0.28301585,0.2678971,0.5485478
0.31265047,0.22261615,0.24949366,0.20928204,0.4939031
0.34108984,0.20899735,0.2507382,0.20419627,0.5039256
0.48409885,0.13571785,0.17316079,0.23497775,0.49543053
0.46987924,0.13377592,0.22418976,0.2554336,0.4983964
0.41259444,0.22595355,0.26694697,0.30636466,0.5047625
0.44123685,0.33604252,0.3302393,0.42496002,0.4841588
0.45545644,0.34248063,0.33732846,0.33581153,0.4549986
0.39837468,0.35410735,0.37420425,0.51254636,0.42585114
0.36973226,0.40589976,0.35745934,0.3023264,0.3929878
0.35551268,0.35766304,0.36061388,0.46275988,0.37220156
0.36973226,0.43412217,0.39458588,0.56083274,0.34966475
0.32687026,0.46549958,0.40595385,0.39752108,0.32681626
0.34108984,0.43715596,0.33681583,0.34459418,0.29711246
0.38395184,0.5748086,0.37724942,0.2228083,0.29406717
0.48409885,0.584041,0.35661602,0.22021726,0.2673739
0.4983186,0.6080981,0.44482243,0.29375476,0.25225297
0.41259444,0.6353388,0.4788438,0.37002325,0.22500247
0.48409885,0.72099274,0.5345342,0.45488957,0.19918811
0.6413276,0.77448845,0.55714077,0.19338357,0.16980916
0.569823,0.77991813,0.5701898,0.11806452,0.1551415
0.526961,0.79820454,0.6262001,0.14871258,0.123261616
0.48409885,0.8962459,0.6586111,-0.08440703,0.10568331
0.51274145,0.8813153,0.6751986,-0.15558583,0.08781946
0.4983186,0.9301892,0.70027304,0.009039283,0.096180975
0.55560344,0.78543276,0.5694725,-0.036448777,0.068838716
0.48409885,0.803527,0.5929794,0.10146594,0.08416244
0.526961,0.8461376,0.6359818,0.06768623,0.07996885
0.5411806,0.6936283,0.5277952,0.07977775,0.06986213
0.55560344,0.52969456,0.4674484,0.16595802,0.07522236
0.55560344,0.54535043,0.51063275,0.2166825,0.07315467
0.55560344,0.563356,0.5234362,0.36010152,0.06301595
0.569823,0.53833634,0.50990635,0.40402165,0.063335076
0.6413276,0.4984957,0.54474694,0.48276147,0.013383269
0.5984656,0.56453586,0.59907657,0.4433753,0.06625819
0.6413276,0.61603457,0.66520697,0.45797846,0.029708635
0.569823,0.61662585,0.7151419,0.5402781,0.01675978
0.6413276,0.5828653,0.6528269,0.5400651,0.008063216
0.6269048,0.67432225,0.72528535,0.49620044,0.009377722
0.5840428,0.6960103,0.7444885,0.5787575,0.0007263161
0.66976696,0.6808328,0.6220011,0.57474685,-0.0005660765
0.6555472,0.6046569,0.64175117,0.52684116,-0.0050441734
0.66976696,0.69197917,0.66333884,0.47703516,0.0030855723
0.569823,0.80662644,0.68042374,0.49671155,-0.0022134073
0.55560344,0.70899636,0.5486824,0.578602,-0.001482401
0.55560344,0.66006833,0.53270876,0.53954303,0.0025581308
0.51274145,0.62001675,0.47799176,0.6165285,-0.002369415
0.55560344,0.65212685,0.44415697,0.55565405,-0.0054782294
0.526961,0.6142579,0.4223466,0.507982,-0.004954409
0.48409885,0.57942104,0.41764262,0.5583793,-0.00061132386
0.526961,0.5203935,0.4067407,0.54099786,-0.00417478
0.45545644,0.52409685,0.4354958,0.5065369,0.010079149
0.42701706,0.50278765,0.41895944,0.4874447,0.0048372783
0.42701706,0.4881444,0.40938646,0.45769626,-0.008476514
0.31265047,0.44791156,0.38781205,0.43640092,-0.010325763
0.22692631,0.40897042,0.3707774,0.44110808,-0.018525343
0.12677932,0.3782499,0.3560314,0.41371977,-0.01605193
0.1696415,0.34122756,0.33424675,0.37802535,-0.030763354
0.09834013,0.28642288,0.31434962,0.355052,-0.03273722
0.06969763,0.267304,0.3019355,0.37517598,-0.03737442
0.055477947,0.24495229,0.27872783,0.36184317,-0.06398241
0.041055135,0.21054941,0.2581411,0.26539934,-0.09098427
0.041055135,0.19651918,0.23625268,0.23568442,-0.0975364
0.09834013,0.1774537,0.22929873,0.22106178,-0.105968654
0.15542172,0.15144737,0.21489413,0.21091197,-0.12269056
0.18406431,0.18782455,0.2241662,0.21940233,-0.13379169
0.14120212,0.20062211,0.21776544,0.22740322,-0.15908666
0.1696415,0.1909338,0.21079324,0.23247294,-0.17104907
0.09834013,0.20763786,0.20995894,0.22668752,-0.16959253
0.08391722,0.21250618,0.22093476,0.22100003,-0.17326172
0.055477947,0.19915193,0.21269894,0.19733654,-0.17084661
0.12677932,0.20958132,0.20872135,0.18477245,-0.17631234
0.09834013,0.21048965,0.22872224,0.20219901,-0.17151213
0.15542172,0.24372937,0.23617487,0.17287843,-0.185078
0.14120212,0.2649444,0.26026645,0.18242499,-0.17894307
0.12677932,0.25497174,0.262846,0.16602354,-0.19208947
0.1696415,0.24692525,0.26439884,0.2316338,-0.19984664
0.18406431,0.22778562,0.27024603,0.27625138,-0.19675422
0.2411459,0.25525433,0.28557673,0.26183438,-0.21630508
0.2411459,0.25916597,0.30114162,0.13544586,-0.22983417
0.1696415,0.24838427,0.32053986,0.12512538,-0.23075774
0.2125035,0.25082874,0.32616475,0.122268915,-0.23041096
0.2125035,0.24832095,0.3325047,0.1844554,-0.2273472
0.18406431,0.2775599,0.3472595,0.18795824,-0.23017958
0.1696415,0.25759336,0.35401794,0.13175502,-0.23745865
0.18406431,0.24261785,0.35661253,0.12774336,-0.2501867
0.1696415,0.23714411,0.35935742,0.13528393,-0.2544951
0.14120212,0.23246293,0.35929993,0.15551968,-0.26039404
0.19828391,0.19530626,0.34548077,0.120305836,-0.2660735
0.19828391,0.20506726,0.35872284,0.18128201,-0.25525674
0.22692631,0.18334137,0.36115867,0.19538666,-0.27100533
0.2697885,0.23492831,0.37454224,0.19344388,-0.26762635
0.35551268,0.22653405,0.3681946,0.29767492,-0.25730884
0.32687026,0.2600628,0.39679468,0.3252052,-0.23892832
0.42701706,0.268714,0.39251423,0.31529713,-0.22609577
0.526961,0.3100066,0.4209841,0.37225667,-0.2094394
0.6269048,0.34309515,0.4407159,0.346897,-0.18011744
0.55560344,0.44261542,0.4747041,0.4461978,-0.17785977
0.48409885,0.46251193,0.49405703,0.4130328,-0.15785712
0.526961,0.4942834,0.5055542,0.42273167,-0.1311464
0.48409885,0.48921764,0.5113658,0.46013424,-0.1005826
0.34108984,0.48010096,0.5144949,0.4804088,-0.09881985
0.44123685,0.46019384,0.5101577,0.4504807,-0.08437915
0.38395184,0.49655458,0.5248958,0.40389776,-0.07549073
0.31265047,0.4692518,0.5175921,0.41376308,-0.06308398
0.35551268,0.44589382,0.5060718,0.49373537,-0.043715697
0.39837468,0.3916667,0.46726352,0.39613926,-0.018181864
0.36973226,0.39146358,0.4750241,0.414317,0.0036342144
0.36973226,0.3594163,0.4500561,0.4158373,0.030412309
0.39837468,0.3557131,0.42633575,0.45207798,0.03740005
0.34108984,0.35758173,0.41995138,0.4003817,0.059995953
0.41259444,0.3860531,0.4064954,0.3598208,0.063245445
0.48409885,0.37023503,0.40915948,0.47202325,0.084104255
0.41259444,0.38243973,0.43922204,0.4897036,0.09110066
0.45545644,0.46109658,0.45472115,0.45871606,0.1031138
0.526961,0.49941242,0.48451015,0.44802186,0.09944539
0.5411806,0.4983,0.5048536,0.4409382,0.080826476
0.5984656,0.54122037,0.5363108,0.4867843,0.083542556
0.6269048,0.5364304,0.5619906,0.49514464,0.085331485
0.5840428,0.58590573,0.57974696,0.4971109,0.085525736
0.66976696,0.6188603,0.61237746,0.53756106,0.0830683
0.84141856,0.63073266,0.62246096,0.5811453,0.0769331
0.9127199,0.7044636,0.6660215,0.58925587,0.07587114
0.85563815,0.8032725,0.697701,0.6495414,0.07561214
0.9413623,0.8268513,0.71074116,0.61751634,0.07296795
0.97000474,0.88715845,0.7226311,0.66701734,0.067306705
1.0985911,0.93567115,0.73874766,0.6100302,0.0980678
1.0985911,0.9125945,0.7639471,0.61397237,0.10120013
1.1985348,0.93992895,0.78395176,0.6181616,0.07077074
1.1985348,0.9264991,0.8212145,0.5694766,0.070732
1.2842591,0.9955915,0.85048085,0.574115,0.08495245
1.2558199,0.9744195,0.8854548,0.5823991,0.12049018
1.1700954,1.0267763,0.89823425,0.6561266,0.12172364
1.1700954,0.9470112,0.9353595,0.6556948,0.13595346
1.0985911,0.9210997,0.9574755,0.60770947,0.15059298
1.1128107,0.79874355,0.97030437,0.5253299,0.10678737
1.1556729,0.80717677,0.99301696,0.5750736,0.13635841
1.1128107,0.8256357,0.99826324,0.6201019,0.16716087
1.1700954,0.80721396,1.0249473,0.6305653,0.16791077
1.0413061,0.78593564,1.0372732,0.60421973,0.14120534
0.9127199,0.7653464,0.99653226,0.5099518,0.13340396
0.9127199,0.75230044,0.9893586,0.5626857,0.1207557
0.81277597,0.6544266,0.89824,0.45007387,0.08284471
0.769914,0.70101786,0.8899175,0.48169088,0.10240674
0.82699573,0.65775865,0.85068536,0.41095573,0.10105628
0.7985564,0.63714623,0.80176944,0.41186863,0.074233174
0.78413355,0.66380733,0.7722616,0.45326823,0.07582335
0.6984094,0.7234318,0.75844455,0.41366178,0.12926503
0.71262896,0.71740806,0.6644249,0.44351625,0.13625844
0.769914,0.73500055,0.6305913,0.37215742,0.12662709
0.769914,0.7129057,0.6026343,0.33699512,0.15698315
0.74127156,0.77135944,0.6416042,0.3967435,0.16056173
0.71262896,0.8279376,0.68119425,0.5339473,0.17856526
0.7556942,0.8552106,0.68778896,0.39733937,0.18622357
0.6984094,0.8052619,0.6908642,0.5089903,0.19783862
0.6841898,0.87747407,0.6673126,0.4483976,0.1714521
0.6984094,0.89287525,0.64320683,0.43608773,0.17800945
0.6841898,0.8923097,0.6104497,0.40840068,0.17664137
0.6841898,0.9012764,0.6051071,0.5239939,0.1842216
0.6269048,0.88040507,0.59413993,0.5763846,0.19405408
0.6269048,0.86649907,0.55650604,0.59600776,0.20646904
0.5840428,0.8686239,0.54544264,0.6177818,0.22133675
0.5840428,0.86183697,0.5775228,0.54750156,0.2054262
0.55560344,0.7698285,0.5344441,0.52602905,0.21430954
0.5984656,0.79910904,0.5288015,0.5314711,0.2252293
0.55560344,0.79217803,0.54363567,0.53616655,0.23377562
0.569823,0.74001145,0.54654187,0.54903996,0.24029775
0.526961,0.70697653,0.54906553,0.5776975,0.25452772
0.51274145,0.6644861,0.5575225,0.57280266,0.28181306
0.526961,0.59759974,0.57098347,0.6549204,0.27977413
0.526961,0.5727856,0.5773068,0.53606224,0.27706328
0.55560344,0.54239917,0.5974805,0.581768,0.27253303
0.51274145,0.54130405,0.59607846,0.48138204,0.2704445
0.526961,0.5177512,0.5933843,0.56018955,0.2503103
0.51274145,0.5442985,0.6095741,0.6367114,0.24211356
0.51274145,0.5421933,0.6015365,0.47763586,0.22578076
0.55560344,0.5614101,0.61250746,0.5467423,0.21993324
0.5411806,0.60409904,0.6192615,0.41570476,0.21006334
0.5411806,0.565183,0.6206844,0.51264864,0.20772657
0.569823,0.60227036,0.61578715,0.419363,0.19426195
0.5411806,0.6041577,0.6281145,0.52555335,0.18816665
0.51274145,0.53248024,0.59676856,0.5256282,0.1955663
0.55560344,0.5444098,0.59785044,0.49933255,0.19065431
0.48409885,0.52527994,0.5945615,0.49350232,0.18724129
0.55560344,0.5175973,0.59592354,0.5772699,0.1921802
0.569823,0.527629,0.60334027,0.56694365,0.20067002
0.5411806,0.5342955,0.6269884,0.6002067,0.20732288
0.6269048,0.51980174,0.63137776,0.649698,0.20876966
0.569823,0.55393755,0.6549,0.68845654,0.21600762
0.6413276,0.551471,0.6642689,0.6884804,0.21873128
0.71262896,0.5565218,0.6809493,0.6544292,0.23903742
0.74127156,0.5887541,0.7145009,0.6579521,0.25048366
0.7556942,0.62518,0.74724966,0.6813666,0.2655595
0.82699573,0.6283709,0.7584845,0.69260293,0.28104025
0.81277597,0.67728525,0.8005553,0.76180494,0.30030262
0.9413623,0.72204775,0.8238101,0.8218814,0.31522557
0.84141856,0.8033292,0.8696737,0.7820276,0.33606085
0.74127156,0.8250261,0.886127,0.84086144,0.37049317
0.6984094,0.85051394,0.88728565,0.7589765,0.39982232
0.81277597,0.82106984,0.86624885,0.8513163,0.42525914
0.769914,0.86720103,0.9000083,0.8338342,0.43509287
0.78413355,0.87682736,0.9196068,0.79343045,0.45211592
0.769914,0.9012633,0.9296271,0.8355165,0.47102952
0.7985564,0.90819204,0.9017105,0.7459976,0.48238733
0.82699573,0.90742403,0.90207714,0.8446038,0.50321776
0.82699573,0.90937626,0.8879032,0.8490681,0.517152
0.9127199,0.89775085,0.8885101,0.8205369,0.542097
0.89850014,0.95920664,0.92670375,0.8898014,0.557857
0.97000474,1.057732,0.977489,0.8283249,0.5595395
0.9413623,1.0931256,0.99423563,0.90004665,0.587109
0.97000474,1.1311817,1.0150667,0.90475535,0.5877972
0.9984441,1.153442,1.0410823,0.92257166,0.57929593
1.0557289,1.159059,1.0619862,0.95336825,0.57829183
1.012867,1.2325778,1.1128216,0.89162767,0.58610916
1.141453,1.2128322,1.1121441,0.85950124,0.5986446
1.241397,1.225188,1.1231806,0.9897202,0.6033046
1.2986819,1.2247285,1.1720527,1.0586854,0.6203558
1.3129015,1.2314972,1.1887145,1.0765506,0.6378997
1.3557637,1.2930884,1.2115993,1.1067905,0.63621503
1.3129015,1.2763274,1.2544659,1.0396607,0.63820803
1.3271213,1.2615247,1.2644299,1.0690637,0.62984806
1.341544,1.2282264,1.2435675,1.006352,0.6189259
1.4128454,1.2370023,1.2731365,1.0478214,0.60625356
1.527212,1.2371882,1.2742894,1.1153548,0.60114473
1.5558544,1.2468929,1.2851596,1.1164156,0.6072664
1.6557983,1.2748244,1.2891725,1.1189517,0.62835467
1.627359,1.1751025,1.3320382,1.1301053,0.53133327
1.4987726,1.2424004,1.36839,1.1168745,0.5348228
1.48435,1.2472657,1.3585172,1.1715535,0.5205037
1.3844061,1.2647715,1.3526988,1.1223447,0.50334215
1.2700394,1.1987985,1.3622104,1.1753222,0.5660815
1.2129576,1.210306,1.3207808,1.0965761,0.55632263
1.2558199,1.2266614,1.3130157,1.1668386,0.5308925
1.2700394,1.2018586,1.3081472,1.0170972,0.42089492
1.2129576,1.2495615,1.3162018,0.9639475,0.41009074
1.2129576,1.1936212,1.2502506,1.0423386,0.43402448
1.1272335,1.1606753,1.1868685,1.0752729,0.41912633
1.1556729,1.0824445,1.0549717,1.0024264,0.39589447
1.0413061,1.1328986,1.0461891,1.0507704,0.36413604
1.0270865,1.1084592,0.95451003,0.9941708,0.3542955
1.0270865,1.0714867,0.9461901,0.99633795,0.35459977
1.012867,1.0668309,0.9049203,1.0328394,0.351167
1.0413061,1.0789956,0.91038513,0.92723995,0.39703703
1.0413061,1.054595,0.9152491,0.9673535,0.39685607
1.0270865,1.0770209,0.9233528,0.9064393,0.40136245
1.0557289,1.0580862,0.91258603,0.9235298,0.3989277
1.0413061,1.1000551,0.9243272,0.9193605,0.4065059
1.0413061,1.0814651,0.90423065,0.960452,0.4145981
1.0985911,1.1099795,0.9323477,0.9699357,0.42245516
1.0270865,1.0702554,0.9782263,0.91855305,0.41838834
0.9984441,1.0634285,0.9454151,0.87161136,0.40850353
0.9984441,1.0542177,0.95285505,0.97771823,0.41081476
1.0270865,1.1255354,0.9238845,0.9138571,0.40683013
0.9842243,1.1377397,0.96503806,0.92863333,0.41708353
1.012867,1.1079015,0.9559903,0.9563212,0.4243543
0.9842243,1.075945,0.9830692,0.98151684,0.42282557
0.9842243,1.0500698,0.99964404,1.0187938,0.4261815
0.97000474,1.0655041,1.0133525,1.0014461,0.4230343
0.89850014,1.0264138,1.0027325,0.9889082,0.44146708
0.8698577,0.95954245,0.9614362,0.98125947,0.4505632
0.89850014,0.8766241,0.92145795,1.0141227,0.47001734
0.97000474,0.930874,0.9174715,1.0177633,0.47817573
0.9555819,0.99257666,0.9126405,0.9712651,0.5180137
